type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5092,""

time,x,y,z,w
19.3450,0.687995602,-0.06236952683,-0.1493233515,0.7074423159
19.3500,0.6880943376,-0.06234239938,-0.1494007684,0.7073323252
19.3550,0.6881890518,-0.06230641805,-0.1494826848,0.7072260361
19.3600,0.6882800692,-0.06226244576,-0.1495682157,0.7071232446
19.3650,0.6883687754,-0.06220906404,-0.149656865,0.7070228314
19.3700,0.6884551531,-0.06214634907,-0.1497477981,0.7069249822
19.3750,0.6885386069,-0.06207421626,-0.1498409504,0.7068302965
19.3800,0.6886206486,-0.06199254711,-0.1499366981,0.7067372305
19.3850,0.6887010196,-0.06190274013,-0.1500364127,0.7066456193
19.3900,0.6887791209,-0.06180347706,-0.1501397609,0.7065562292
19.3950,0.6888569837,-0.06169505458,-0.1502458544,0.7064672388
19.4000,0.6889341023,-0.06157681824,-0.1503564903,0.7063788105
19.4050,0.6890087255,-0.06144998623,-0.1504703932,0.7062928119
19.4100,0.6890799086,-0.06131401886,-0.1505875335,0.7062102133
19.4150,0.6891460417,-0.06116800008,-0.1507087857,0.7061324741
19.4200,0.6892076671,-0.06100971741,-0.1508323764,0.7060596293
19.4250,0.6892661837,-0.06084039386,-0.1509590675,0.7059900385
19.4300,0.6893213275,-0.06066016294,-0.1510876038,0.7059242084
19.4350,0.6893742814,-0.06046696665,-0.1512157478,0.7058616322
19.4400,0.6894255794,-0.06026176306,-0.151344106,0.7058015669
19.4450,0.6894762727,-0.06004555394,-0.151472814,0.7057428621
19.4500,0.6895262197,-0.05981752104,-0.1516009544,0.7056859125
19.4550,0.6895757021,-0.05958046114,-0.1517285505,0.7056301911
19.4600,0.6896238318,-0.05933715926,-0.1518569942,0.7055760239
19.4650,0.6896701387,-0.05908614313,-0.1519841038,0.7055244572
19.4700,0.6897145839,-0.05882954615,-0.1521114099,0.7054750146
19.4750,0.6897548458,-0.05857153278,-0.152238525,0.7054296986
19.4800,0.6897904959,-0.05831106988,-0.1523663112,0.7053888276
19.4850,0.6898196811,-0.05805084546,-0.1524935809,0.7053542476
19.4900,0.6898426002,-0.05779098152,-0.1526183748,0.7053261806
19.4950,0.689858012,-0.05753178221,-0.1527404082,0.7053058805
19.5000,0.689867657,-0.05727307876,-0.1528581394,0.7052919959
19.5050,0.6898713668,-0.05701424436,-0.1529708499,0.7052849015
19.5100,0.6898696988,-0.05675494817,-0.1530797919,0.7052838094
19.5150,0.6898627074,-0.05649524196,-0.1531857357,0.7052884962
19.5200,0.6898521371,-0.05623673533,-0.1532902366,0.70529679
19.5250,0.6898364808,-0.05597813305,-0.1533949835,0.7053099016
19.5300,0.6898162769,-0.05572059073,-0.1534992964,0.7053273607
19.5350,0.6897920417,-0.05546403395,-0.1536043436,0.7053484145
19.5400,0.6897648001,-0.05520805874,-0.1537107522,0.7053719554
19.5450,0.6897345017,-0.05495408359,-0.1538161546,0.7053984381
19.5500,0.689701343,-0.05470115913,-0.1539205289,0.7054277507
19.5550,0.6896662075,-0.05444854026,-0.1540229895,0.7054592812
19.5600,0.6896269266,-0.05419786179,-0.1541218394,0.7054953951
19.5650,0.6895836984,-0.05394938575,-0.154216706,0.7055359624
19.5700,0.6895373747,-0.05370259787,-0.1543061801,0.7055805004
19.5750,0.6894874418,-0.05345890912,-0.1543884219,0.7056298094
19.5800,0.6894355754,-0.05322031401,-0.1544646911,0.7056818297
19.5850,0.689383375,-0.05299036467,-0.1545364336,0.7057344219
19.5900,0.689332548,-0.05276979309,-0.1546061442,0.7057853267
19.5950,0.6892856074,-0.0525616133,-0.1546728923,0.7058320797
19.6000,0.6892431492,-0.05236763937,-0.1547361017,0.7058741038
19.6050,0.6892041724,-0.05218883367,-0.1547988432,0.7059116464
19.6100,0.68916997,-0.05202677065,-0.1548611047,0.7059433446
19.6150,0.6891401733,-0.05188019248,-0.1549240459,0.7059694095
19.6200,0.6891139204,-0.05174910281,-0.154986653,0.7059909153
19.6250,0.6890911573,-0.05163201115,-0.1550481478,0.7060082041
19.6300,0.6890734222,-0.05152996682,-0.1551091466,0.7060195705
19.6350,0.6890596102,-0.0514403992,-0.1551691887,0.7060263889
19.6400,0.6890504996,-0.05136213848,-0.1552276528,0.7060281266
19.6450,0.6890455558,-0.05129411552,-0.1552874805,0.7060247405
19.6500,0.6890455126,-0.05123701898,-0.1553487051,0.7060154596
19.6550,0.6890525437,-0.05119096032,-0.1554138624,0.7059975985
19.6600,0.6890655844,-0.05115591334,-0.1554871936,0.705971264
19.6650,0.6890847985,-0.05113404837,-0.1555715162,0.7059355161
19.6700,0.689109191,-0.05112626183,-0.1556705363,0.7058904393
19.6750,0.6891381071,-0.05113252074,-0.1557857174,0.7058363443
19.6800,0.6891697204,-0.05115422373,-0.1559164508,0.7057750366
19.6850,0.6892049489,-0.0511904464,-0.1560639751,0.7057054005
19.6900,0.6892423112,-0.05124144428,-0.1562281598,0.7056288776
19.6950,0.6892805,-0.05130724236,-0.1564095637,0.705546602
19.7000,0.6893188233,-0.05138435344,-0.1566061292,0.705459941
19.7050,0.6893567756,-0.05147161154,-0.1568167154,0.7053697093
19.7100,0.6893958292,-0.05156944791,-0.1570413602,0.7052744104
19.7150,0.6894350255,-0.05167626728,-0.1572783086,0.7051754694
19.7200,0.6894749386,-0.05179237675,-0.1575273071,0.7050723412
19.7250,0.6895139697,-0.05191586541,-0.1577879969,0.7049667911
19.7300,0.6895520387,-0.05204428308,-0.1580580799,0.704859576
19.7350,0.6895887154,-0.05217730765,-0.1583347201,0.7047517638
19.7400,0.6896224808,-0.05231168881,-0.1586190439,0.7046448183
19.7450,0.6896523071,-0.05244444159,-0.1589080778,0.7045406295
19.7500,0.6896773741,-0.05257590589,-0.1591991777,0.7044405693
19.7550,0.6896976317,-0.05270127338,-0.1594894981,0.7043456911
19.7600,0.6897125055,-0.05281750769,-0.1597768738,0.7042572834
19.7650,0.6897214251,-0.05292617824,-0.1600593469,0.7041762428
19.7700,0.6897228366,-0.05302427955,-0.1603321463,0.7041054163
19.7750,0.6897175998,-0.0531107308,-0.1605950098,0.7040441219
19.7800,0.6897061173,-0.05318616966,-0.1608488885,0.7039917175
19.7850,0.6896898335,-0.05325099928,-0.161091605,0.7039472704
19.7900,0.6896690924,-0.05330587968,-0.1613249574,0.7039099973
19.7950,0.6896434159,-0.05335205391,-0.1615491229,0.7038802442
