ch1,angle
0.4266988,55.89254855
0.960839624,55.54667414
3.563667753,55.20205183
5.269658614,54.85836721
5.290786758,54.51571501
2.984957889,54.17387868
0.82680919,53.83344931
2.806390568,53.49371945
4.012687803,53.15502111
4.956062565,52.81758438
5.354618192,52.48124165
3.652892425,52.14605011
0.847294096,51.81188998
1.753666663,51.47904261
3.390509782,51.14727979
6.203464002,50.81621302
6.054365242,50.48617519
3.071097947,50.15697068
0.639754451,49.82847621
2.2862435,49.50066976
3.855303242,49.17323836
3.905232609,48.8460709
3.50296741,48.51920212
2.434670147,48.19292057
1.286042798,47.86710753
0.282625493,47.5415194
1.13623592,47.21655397
2.029743403,46.89238221
2.660762732,46.56905001
2.859188629,46.24662622
2.724793329,45.92560007
1.714994835,45.60605095
0.385599627,45.28796067
0.826092016,44.97187489
1.566314208,44.6574211
2.526189964,44.34499258
3.150082814,44.0346534
2.475490819,43.72637166
1.125828942,43.4201401
0.362587277,43.11642051
1.646946179,42.81521945
2.906321597,42.51636762
3.514981904,42.22001598
3.101046132,41.92645731
1.426835473,41.63564393
0.680032969,41.34769272
1.334004805,41.06225461
1.985220243,40.77962654
2.671083889,40.49955426
3.190585314,40.22212591
2.634465434,39.94720054
1.850104964,39.6746113
0.668180807,39.4044569
2.342716636,39.13644189
3.336390101,38.87090687
3.05753992,38.60770098
1.5662966,38.34702691
0.250085611,38.08905127
0.717556341,37.83336281
0.710469485,37.58010931
0.174954092,37.32893601
1.306856749,37.07991407
2.533327428,36.8331922
1.646197583,36.58839594
0.990390444,36.3453969
0.430849853,36.10439352
0.244497883,35.86498732
0.108629861,35.6276017
0.199301428,35.39191574
0.834836374,35.15793596
0.843699923,34.9254221
2.986467695,34.6945237
3.714747127,34.46474026
3.227865086,34.23621099
1.034651362,34.00903117
2.024221096,33.78316912
3.660958678,33.5581506
3.475721111,33.33414922
3.015742363,33.1110571
1.825149203,32.88867152
0.917606266,32.66722251
1.137370815,32.44639532
0.840748837,32.2262991
4.156637815,32.0066666
5.782209637,31.78755939
5.310077434,31.56882558
3.424126495,31.35023304
0.929310482,31.13163885
2.397616739,30.91297035
3.3760814,30.69405392
3.895797484,30.47461804
3.912133599,30.25480966
3.684899713,30.03447205
3.762665556,29.81365762
1.672354823,29.59238251
1.989253282,29.37048515
4.585259464,29.14818295
4.890800746,28.92559968
3.586728099,28.70292642
2.462901056,28.47999692
0.766438863,28.25673529
0.798916272,28.03360319
1.255120442,27.81067265
1.46746026,27.5879418
1.811426509,27.36565515
2.298578351,27.14389881
2.692346196,26.923124
1.050546383,26.70351793
0.131141174,26.48517037
0.943571588,26.26835783
2.018016928,26.0532022
2.422504746,25.84054806
1.009479825,25.63023346
0.344365573,25.42242528
1.428508742,25.21719379
1.002874541,25.01483281
0.49579026,24.81511629
1.662307214,24.61813972
1.310697677,24.4243034
0.560666167,24.23334407
0.467713133,24.04568816
1.989145199,23.86120621
1.804088462,23.67965603
1.148413283,23.50115416
0.498155552,23.32577151
0.300055251,23.15354327
0.600322238,22.98435936
1.048885659,22.8181867
0.402766677,22.65512247
1.275691337,22.49466963
1.699275691,22.33728943
1.356238078,22.18253357
0.705107411,22.03071824
0.189102294,21.88141176
0.902295915,21.73446667
1.110074329,21.59003427
0.576863663,21.44792494
0.466684311,21.30823114
0.737314299,21.17049218
0.736152769,21.03517951
3.428680343,20.9018054
3.951606274,20.77044877
3.072260212,20.64081075
1.469366801,20.51298947
1.106442702,20.38692801
2.969169274,20.26229242
2.649254725,20.13905511
1.139129371,20.01687422
2.105554833,19.89572228
3.308915735,19.77543718
2.241639037,19.65583794
1.287097663,19.53668982
3.701041265,19.41776932
4.285392214,19.29914256
3.192202728,19.1802719
1.831273661,19.06152303
0.611353242,18.94258497
1.729328144,18.82309703
1.943455456,18.70300073
2.082400167,18.58220338
1.837818748,18.4605096
1.842986888,18.33754219
1.525596755,18.21301989
0.510868461,18.08670879
1.053467168,17.9583657
2.518183399,17.82803793
1.081582251,17.69541387
2.863513186,17.56056017
2.967678244,17.42382046
0.910248237,17.28486805
3.693821337,17.14378793
6.420845586,17.00034998
5.219786037,16.85446205
1.827819666,16.70627589
0.378868477,16.55539011
0.602540481,16.40163398
2.339655143,16.24506356
5.089170599,16.08541018
6.32885543,15.92268308
4.96094655,15.75713128
1.387332567,15.58852502
3.45696,15.41712694
2.550002961,15.24310901
0.96540698,15.0667061
0.383960254,14.88801863
0.916978608,14.70697676
0.379172982,14.52404491
1.754591046,14.33922153
3.499576535,14.1525204
4.484528718,13.96434444
3.499568277,13.77458461
2.325113702,13.58386414
2.86127283,13.39211466
1.804966065,13.2000626
7.883251258,13.00815474
11.37611684,12.81646736
9.496770245,12.6257378
4.643457518,12.43599205
1.818590386,12.24772972
6.534877556,12.06109022
8.363855974,11.87617328
7.28914614,11.6930729
4.153773944,11.51213774
0.917795882,11.333436
2.001647887,11.15700486
2.53523763,10.98301305
4.764176767,10.81172266
6.198465947,10.64355228
6.337102967,10.47831156
5.161662927,10.31624912
2.923525491,10.15752298
0.869075818,10.00221469
4.232554672,9.850416476
9.610442183,9.701930739
14.13892179,9.556970394
15.73397264,9.415559753
13.75991868,9.277524634
8.186794359,9.14298096
1.798195007,9.011840236
4.763541906,8.884080154
9.302207927,8.759787705
12.6500591,8.638993516
14.90967453,8.521637691
13.01364241,8.408033838
8.234369675,8.298118561
4.06362022,8.191538551
0.973370336,8.088715025
1.818315685,7.989291971
3.037984481,7.892699145
3.410479883,7.799125428
3.444670369,7.708231402
2.7781799,7.619855125
1.721927291,7.533910763
1.569466648,7.450172266
1.791816606,7.368626683
1.670248912,7.289412949
0.891917518,7.212502685
1.136435103,7.138221736
2.873415433,7.066358508
2.529077755,6.997195886
0.747199353,6.930840534
2.654040806,6.867077758
4.399987971,6.805666135
4.664478322,6.746289876
3.513782102,6.68879343
1.360113534,6.633063927
0.68085163,6.578781747
2.212352918,6.525822768
3.302679495,6.474330691
3.393427179,6.424108431
2.692058544,6.375069764
1.933144374,6.327028235
0.879559509,6.280115036
0.405107114,6.233719459
1.355047395,6.187437684
1.797779917,6.141085254
2.143393943,6.094089071
2.775152924,6.046444965
3.330401649,5.997946304
1.3415796,5.948217119
2.012471918,5.897501996
4.113712145,5.845518531
3.607045853,5.792287729
1.351838454,5.73769629
0.911706251,5.681857372
2.499762151,5.624575496
2.955591127,5.565911151
2.471107733,5.505782333
1.116738975,5.444189093
0.267406731,5.380960735
0.992125157,5.316187576
1.728645373,5.24959324
2.135882542,5.181241006
1.896873698,5.110996675
1.318874841,5.039041779
0.769579588,4.964951487
0.316838402,4.888937241
0.271713219,4.811003583
0.53499023,4.731114385
0.332091371,4.649474663
0.357004584,4.566393759
1.210408181,4.481895165
1.883540282,4.396268668
2.164477962,4.309464225
2.772233668,4.221774363
2.844909869,4.133414878
1.013149761,4.044390601
2.480478353,3.954962019
5.08584164,3.865584832
5.80053126,3.776357203
4.280046711,3.687661416
1.387226023,3.599412432
1.97071065,3.511815873
4.795076699,3.425159312
5.867366116,3.339658286
4.992298513,3.255480316
3.116424025,3.172338249
0.832234699,3.090338677
1.759620354,3.009477151
3.576578554,2.929498836
4.089227573,2.85022529
3.782622766,2.771873399
2.896006362,2.694408084
1.488020926,2.618112904
0.294261396,2.5431646
0.677469032,2.469643669
1.395375471,2.397593665
1.888537781,2.327139375
1.933078168,2.258446633
1.639847945,2.191258866
1.267110832,2.12573449
0.847704808,2.061693351
0.430491351,1.999221147
0.09846991,1.938462349
0.213791222,1.879419167
0.489224467,1.822071697
0.703159812,1.766429108
0.687985838,1.71258202
0.598533559,1.660247499
0.498248428,1.609295524
0.327372167,1.559475378
0.116211664,1.510906135
0.338352137,1.46337323
0.140791067,1.416949832
0.523471243,1.371542196
0.716239647,1.327321354
0.485799852,1.284336862
0.158942074,1.242408212
0.654155539,1.201964069
1.069995165,1.162742417
1.293953761,1.12486325
1.164527338,1.088417043
0.729082083,1.053344009
0.22699831,1.019915389
0.339107281,0.98825671
0.879843264,0.958433477
1.22945057,0.930475208
1.187576187,0.904470212
0.798731896,0.880344126
0.532809363,0.857963482
0.449615311,0.837035963
0.234465065,0.817612989
0.120134453,0.799479436
0.518990017,0.78249183
0.841344337,0.766360873
0.990882611,0.751078335
0.972790031,0.736327772
0.80763795,0.72227424
0.510513093,0.708981084
0.172241086,0.696193871
0.06960226,0.683934036
0.277631637,0.672430796
0.530540578,0.661545211
0.772249432,0.651303958
0.774636517,0.6417022
0.582073099,0.632547948
0.511262556,0.624286269
0.469951161,0.616571679
0.194128642,0.609554465
0.607082975,0.603211493
0.637816313,0.597664513
0.2034979,0.592948675
0.728322932,0.589209682
0.759592507,0.585987653
0.216508082,0.583613361
0.727115779,0.582139949
1.482495761,0.581521743
1.899773877,0.581824163
2.080890202,0.583037384
1.666820869,0.585442351
0.389007383,0.588986173
1.443665898,0.593900058
3.322977928,0.600059634
4.520096859,0.607625327
4.248461524,0.616770142
2.354702238,0.627833488
0.672422697,0.640729231
2.684305811,0.655480726
4.366133449,0.672117888
4.97938155,0.690901387
4.856726252,0.711624293
4.196358262,0.734742102
2.217616514,0.760045955
2.123413753,0.787726054
7.107728102,0.817712441
8.918726868,0.850011407
7.549891506,0.884358405
3.724446545,0.921014462
1.221958616,0.959765496
5.086812939,1.000885856
8.373384625,1.044301563
8.880291594,1.090063671
6.881610745,1.138220612
2.579953229,1.188787246
2.467297417,1.241636441
6.70085204,1.296964958
8.940209456,1.354872038
7.842953166,1.415491808
3.104357868,1.479070031
1.009025179,1.545716276
3.0155928,1.615551797
3.912002901,1.688560228
3.591056567,1.764954297
3.380439331,1.844695185
3.18307942,1.927898669
1.993795834,2.014496765
0.549219971,2.104604432
0.727731029,2.19799938
2.607657331,2.294144958
2.37733858,2.39338428
2.87538424,2.495505886
3.647352502,2.600301243
3.284417232,2.707935072
1.81840831,2.818148068
0.731983424,2.931013518
2.358329822,3.046448312
2.843736921,3.164385295
3.11176579,3.284574797
3.130047154,3.407036315
2.290553004,3.531827679
1.491309029,3.658870096
0.645875569,3.788166475
1.258906227,3.919661293
1.042585466,4.053996944
3.483546196,4.190781306
5.298831775,4.33030838
6.412734222,4.472599885
5.163109873,4.617765502
2.961491157,4.765729423
1.277232744,4.916464473
5.483641703,5.070021229
7.557385165,5.226315374
5.258763826,5.38533525
4.462028371,5.546766507
2.835182083,5.710471326
1.482194261,5.876140378
5.349770211,6.043959458
4.985330272,6.21368646
4.409431108,6.385155997
3.357711492,6.558132576
1.621664894,6.7326287
0.808399416,6.908095483
3.120617961,7.084602554
5.593103753,7.261810712
6.183147574,7.439519858
3.291112295,7.617768335
0.85589632,7.796257237
2.929666987,7.974953263
5.958459344,8.153546698
6.901879931,8.331931531
4.854466312,8.509937827
1.702793529,8.687597181
2.444288377,8.864998888
5.408220561,9.041958833
7.880231132,9.218425892
7.495539335,9.394243592
2.257586743,9.569415093
3.473225477,9.74356743
5.397710588,9.917014049
4.306500334,10.08951652
3.125774005,10.26103909
1.212999406,10.4316754
1.149018257,10.60150839
0.840437676,10.7704053
0.983579794,10.93861388
3.884633571,11.10627386
4.262450853,11.27367452
1.523963145,11.44082099
2.923131445,11.60792293
6.227574816,11.7752256
6.853654607,11.94272156
7.108784909,12.11073655
8.307625927,12.27954034
4.422364703,12.4493085
3.37004661,12.62015761
8.641288297,12.7921137
10.18887094,12.96536403
8.021765499,13.14028646
4.299692815,13.31688355
1.509910029,13.49524132
2.918272548,13.67555393
2.792788903,13.85781447
1.763896694,14.04246628
6.487875844,14.22943658
8.689573809,14.41884643
9.414055675,14.61068211
10.00671636,14.80522954
6.784533115,15.0024046
1.922074552,15.20232749
5.308869848,15.40531317
10.11263619,15.61146141
11.13623959,15.82069286
8.025746152,16.0333387
4.867987042,16.24951175
2.637964689,16.46936269
1.016973229,16.69313983
3.502366763,16.9209008
5.836430159,17.15262499
4.665291031,17.38875814
2.034850964,17.62926182
2.276756295,17.87439727
3.600525387,18.12416959
4.191313159,18.37885799
2.986032111,18.63821336
1.606150727,18.90242311
1.640275423,19.1714976
2.2713175,19.44553824
6.791333072,19.72434807
9.160638834,20.00794972
7.812231352,20.29664247
3.044167866,20.59045445
0.852807137,20.88916652
0.809867595,21.19259245
2.014423039,21.50079015
4.632047369,21.81367235
5.429470798,22.13111489
3.91817287,22.45310018
3.400146794,22.77959422
2.433283005,23.11029828
0.65928966,23.44534646
0.881359783,23.78491237
1.213825288,24.12892536
0.788160622,24.4771103
2.212252781,24.82986428
6.074417016,25.18666906
8.216197375,25.54740736
7.150697083,25.91184355
2.255247787,26.28002055
6.318141806,26.65225249
7.094621643,27.0277837
6.447146407,27.40687846
7.85084998,27.78929715
5.448094582,28.17488925
2.316119841,28.56374862
7.880832853,28.95545597
8.116266776,29.35046687
5.979218964,29.74862208
3.194783622,30.14995479
2.295893484,30.55441765
0.972539577,30.96226977
4.300250288,31.37327256
6.734183868,31.7877014
7.386497607,32.20534478
7.517241618,32.62636706
3.204297352,33.05069854
5.264782248,33.47840889
10.4233783,33.90945329
7.909083648,34.34399077
1.775097404,34.78222256
1.207427327,35.22404473
1.673510296,35.66961394
3.005866881,36.11875679
4.407539447,36.57136728
3.151665746,37.02759142
0.854573827,37.48746324
2.302447446,37.95079393
2.90625302,38.41750145
4.121994345,38.88756565
3.290772071,39.36071746
1.141495851,39.83715865
3.407581955,40.31652034
5.076845118,40.79899897
5.480129427,41.28409486
3.691370072,41.77213426
1.645284757,42.26296921
1.087599529,42.75686512
3.217263248,43.25352235
6.477574651,43.75316932
7.826263913,44.25570868
4.17753005,44.76117537
0.674728959,45.26972006
0.402219214,45.78112594
0.588829368,46.29577028
2.545884256,46.81345634
8.455332577,47.3342193
9.877364991,47.85817763
5.403538909,48.38475247
1.609243481,48.91395359
2.799582722,49.44558636
6.625156473,49.97927715
8.058154973,50.51479434
7.17106882,51.05205607
3.776937907,51.59101468
1.54571417,52.13137018
5.006770036,52.67286911
6.081156928,53.21561394
5.898398288,53.75916413
5.149162207,54.30325414
2.232987797,54.84791355
4.750407099,55.39333428
8.117530694,55.93939205
5.53608608,56.48624506
3.587565141,57.03383992
0.89141929,57.58222884
1.284035939,58.13208396
3.719253982,58.68315226
4.101268568,59.23578896
1.826363598,59.78997673
2.779881531,60.34565491
3.10061747,60.90283874
1.210683606,61.46169356
4.015851229,62.02205142
3.326588462,62.58407968
1.028390199,63.1474563
2.626089408,63.71281463
2.79719635,64.28018689
1.200023487,64.84917963
1.854459087,65.42013272
4.282217433,65.99246819
4.567246639,66.56660551
4.721206922,67.14264415
2.966358665,67.72057052
1.710392194,68.3010031
4.609099204,68.88365804
4.344193042,69.46881957
3.267911636,70.05661132
2.37738141,70.64677242
3.852011544,71.23936291
2.674149582,71.83488048
0.304407452,72.43298363
1.710016452,73.03382397
6.465886301,73.63753243
6.881796283,74.24441111
4.539504176,74.85426264
1.43419902,75.46680745
1.754218784,76.08179737
5.641079967,76.69916799
7.373375448,77.31864785
5.496193918,77.94013303
1.465875891,78.56327344
2.56157888,79.18750722
4.142725905,79.81238063
3.333349777,80.43782387
2.62870758,81.06350141
3.654972664,81.68930021
3.695974144,82.31516702
1.378729632,82.94073137
0.372447808,83.56563945
1.895217037,84.18971718
4.43672131,84.81236146
5.667784016,85.43356079
5.721123162,86.052636
3.943015702,86.66946834
1.523493039,87.28418873
1.751708438,87.89660245
4.467543197,88.50686253
5.858116977,89.11436567
5.727124417,89.71922204
2.591421107,90.32117593
0.912707394,90.92024192
2.31771164,91.51634321
2.842351802,92.1091732
3.018181459,92.69838205
2.820646458,93.28367276
1.047667292,93.86493062
1.678639861,94.4415688
2.085524871,95.01375258
2.308111925,95.58165938
2.057524294,96.14519111
1.485056381,96.70405082
0.530597899,97.25847627
1.485177025,97.80878116
2.378610092,98.35487342
2.823316362,98.89664593
2.191709736,99.43390922
1.391402792,99.96651006
0.448694956,100.4951131
1.761825027,101.0196676
1.981276689,101.5404639
2.127503478,102.0579118
2.204404394,102.5712037
0.934311277,103.0803522
0.109797516,103.5851102
0.097659153,104.085807
1.056585956,104.582469
1.203568828,105.0754731
2.500239156,105.5647249
2.961724902,106.0509074
0.617098647,106.5338671
1.102528995,107.0135191
2.196003696,107.4904821
1.651806767,107.9648169
0.299686978,108.4363989
0.269712551,108.9055411
1.681052079,109.3725542
1.534387052,109.8375658
1.182624069,110.3009937
2.49762344,110.7627448
1.671797497,111.2231475
0.502625867,111.6820702
0.525472664,112.139965
0.671388693,112.5971961
1.592486987,113.0536205
2.245549842,113.5090628
2.740718958,113.9633587
1.692027834,114.4162602
0.475083333,114.8681975
1.285957316,115.3188544
1.731999741,115.7680885
2.767468027,116.2159539
2.119244129,116.6621975
0.717564549,117.1065439
0.50759249,117.5490294
1.970539313,117.9885663
2.682277668,118.4252688
2.307311581,118.8586841
0.566589346,119.2892342
1.071441847,119.7167464
1.919752297,120.1409853
1.325377887,120.5616373
1.649866511,120.9782317
1.617960429,121.3909649
0.350349704,121.799815
1.271195622,122.2046146
1.887027178,122.6051475
1.589925575,123.0014658
0.505791317,123.3937808
0.187203915,123.7819865
0.731141607,124.1660658
0.751254245,124.546088
0.317250382,124.9212565
0.494822695,125.2913434
0.930524353,125.6566013
0.983073945,126.0171176
0.587353775,126.3724791
0.489668338,126.7224431
1.178612403,127.0668597
1.852479478,127.4058283
2.394605452,127.7393432
2.260772583,128.0672888
1.250973005,128.3900035
0.964287364,128.7076887
2.706758136,129.0204633
3.616202346,129.3282696
3.548826651,129.6308768
2.448430941,129.9285152
0.611977603,130.2213048
1.392228428,130.5090859
2.053767217,130.7920569
2.515973496,131.0705717
2.767525156,131.3446066
2.356878501,131.6145966
1.850860983,131.8808402
0.509134403,132.143415
1.230270679,132.4030797
1.760712338,132.6599805
2.258045177,132.9141968
1.760539857,133.1662451
0.800759673,133.4163815
0.494732195,133.6649448
1.264828536,133.9119751
1.008149919,134.1578476
0.281274604,134.4023307
0.333278014,134.6455694
1.807776615,134.8876441
1.942133622,135.1287776
0.885883137,135.3688926
0.322317851,135.6078189
0.259908243,135.8458175
0.24586329,136.0822759
0.172296135,136.3172201
1.074622174,136.5505209
1.532547561,136.7817374
0.749997127,137.0107513
0.243597286,137.2376554
0.966575222,137.4619836
0.709184028,137.683646
0.187161938,137.9026392
0.739546817,138.1188215
1.337174836,138.3322238
1.176388467,138.5429438
0.858301761,138.7511482
1.207696562,138.956901
1.016921948,139.1600871
0.188048895,139.3609704
1.061832577,139.5596071
1.73034269,139.7556349
0.905092627,139.9489496
0.401602503,140.1395776
0.66107297,140.3277277
1.450150906,140.5136288
1.72463864,140.6970372
0.651074518,140.8780782
1.060252216,141.0563817
2.003152578,141.2322799
2.059071569,141.4060381
1.765938985,141.5775666
0.675930426,141.7465508
1.825919856,141.9131081
1.721835726,142.0770186
0.754028804,142.2383963
0.818510933,142.3971057
0.319470289,142.5530778
0.432343601,142.7065522
0.550392043,142.8577646
0.96346598,143.0068474
0.892084168,143.153904
0.634513399,143.2993577
0.242106823,143.4431528
0.553321447,143.5856178
0.180634601,143.7266734
0.080996109,143.8662641
0.617373248,144.0044052
0.429930596,144.1415919
0.772685519,144.277141
0.763587856,144.4107967
0.687075009,144.5425936
0.609835876,144.67262
1.478948464,144.8011305
0.948482278,144.928344
0.158388994,145.0543415
0.211285347,145.179043
0.635119761,145.3022937
1.211714851,145.4245508
0.756335243,145.5458374
0.116888237,145.6661098
0.202127376,145.7851241
0.415815182,145.903175
0.924993594,146.0203411
2.104484634,146.1366633
1.192413684,146.2522121
0.246483048,146.3669514
0.71078655,146.4809821
1.081844894,146.594726
0.408890106,146.7081127
0.505947332,146.8212352
0.804451307,146.9339649
1.05344421,147.0464273
1.386240549,147.1586027
0.580593718,147.2705767
1.673229151,147.3826837
1.831256351,147.4947998
2.446544083,147.6066024
1.826401072,147.7179816
0.713695498,147.8292916
0.311889895,147.940338
1.239650633,148.051239
2.12394345,148.1618907
1.895969196,148.2726568
0.67413176,148.3833059
0.180471546,148.4935877
0.955843053,148.6037593
0.808195061,148.7134149
0.387839969,148.8226841
0.29226472,148.9314962
1.182611406,149.0396712
1.901059627,149.1469845
1.45858909,149.2533603
0.746885727,149.3586392
2.965662851,149.4625338
2.556461575,149.5648155
0.604461384,149.665444
0.494794356,149.7640745
2.169803823,149.8604855
2.757667204,149.9547439
2.007819719,150.0465843
1.438690621,150.1359511
1.385842672,150.222746
2.310320615,150.3067729
2.158545021,150.3880432
1.98142091,150.4662173
1.745822565,150.5413903
1.119558203,150.6136169
1.494949929,150.6824602
1.02484969,150.7481337
2.423501901,150.8106871
1.784617068,150.8724101
0.483482695,150.9315721
0.477066444,150.9871489
0.157796384,151.0396462
0.716457938,151.0889775
0.763361537,151.1350148
2.312842126,151.1783223
3.166278166,151.2189868
2.565004366,151.2570474
1.148226853,151.292592
2.043123223,151.3260029
0.148786562,151.3575063
0.481553736,151.3869327
0.153551012,151.4148297
0.491894326,151.4412931
0.332312808,151.4666632
0.565499,151.4912311
0.310022763,151.5149354
0.916052045,151.5381584
2.523267992,151.5610565
3.752690273,151.5837347
3.428041845,151.6065182
1.795360111,151.6292219
0.89069889,151.652063
3.647800234,151.6750333
4.849718952,151.6980943
1.893152004,151.7214962
1.554006009,151.7452839
2.026264292,151.7690582
0.565175277,151.7931603
0.828340742,151.8173305
0.856899522,151.8418013
1.291403551,151.8662856
3.518812711,151.8906798
4.590567556,151.9152507
2.905108531,151.9397601
1.429968763,151.9642617
1.755563607,151.9887412
3.355973898,152.013065
2.925474789,152.0368633
2.241697864,152.060362
0.512165837,152.0834798
0.244050951,152.1060385
1.21456015,152.1281547
1.478445204,152.1497343
0.644414662,152.1708864
1.017975787,152.1915937
0.635310946,152.2118975
1.336016834,152.2314559
1.41586605,152.2504212
0.284110543,152.2686684
1.58773642,152.2860098
1.287246073,152.3024807
3.875757572,152.317711
3.996255911,152.3323616
1.421061707,152.3460026
0.94633235,152.3586711
2.430845069,152.3705764
1.867927605,152.3815201
1.273969919,152.3920914
1.705405163,152.3999426
1.430361695,152.4068123
0.279679612,152.4134188
0.623750137,152.4191669
0.322888299,152.4241153
0.27559923,152.4283959
1.111022748,152.4319699
1.479779122,152.4345778
2.322731642,152.4362815
1.622394482,152.437157
1.45199233,152.4372634
0.53365226,152.4365957
0.521171028,152.435204
1.471929713,152.433189
2.663075365,152.4304183
3.412454763,152.4271245
3.265168734,152.4233368
2.771723438,152.4192684
1.788915959,152.4151602
1.14994496,152.4109155
2.999395654,152.4067911
3.986956964,152.4028813
3.92469763,152.3995219
2.624405933,152.3966388
0.783477228,152.394332
1.169716767,152.3924893
2.358209428,152.3913015
1.588715901,152.3910325
1.078540143,152.3915718
0.423186441,152.3927127
0.311802207,152.3944467
0.763679697,152.3968113
0.94876462,152.3994852
0.356668293,152.4023724
1.109854465,152.4051143
2.261931082,152.4077169
1.554808657,152.4101624
0.35804159,152.4121112
0.664080646,152.4135471
1.014018695,152.4146034
0.796499887,152.4148964
0.495322973,152.4142892
0.889717755,152.4127452
0.842807039,152.4101021
0.372314742,152.4063764
0.463846427,152.4012889
0.187457559,152.3948564
0.492605933,152.3869296
0.835007039,152.3775665
1.391518826,152.3666188
0.846553295,152.3539474
0.260981886,152.3396208
0.510460126,152.3236369
0.4361358,152.3059771
0.466685844,152.2863821
0.734587249,152.2647062
0.311392852,152.2409011
1.335358262,152.2147144
1.943286863,152.1862147
1.21293186,152.1549615
0.509752113,152.1213745
1.52625197,152.0849568
1.274843892,152.045744
0.970090569,152.0038666
0.479470557,151.9589346
0.259012368,151.9114303
1.04526331,151.8613168
1.525524595,151.8087838
1.578131097,151.7540208
1.296382544,151.696906
0.73055972,151.6373614
0.301282614,151.5757721
0.736015934,151.5122414
1.551516901,151.4464589
1.470067979,151.3790839
1.105633327,151.3098804
1.096781863,151.238802
0.3249681,151.1659324
0.581440514,151.0911274
0.761248959,151.0145918
0.549550968,150.9364104
0.353651382,150.8561489
0.372449635,150.7737845
0.521302101,150.689219
0.283606131,150.6024758
0.155985659,150.5136418
0.105134699,150.4226852
0.420406392,150.3295024
1.215060851,150.2340369
1.27647791,150.1363209
0.425956838,150.0364343
0.574284676,149.9337749
1.487136122,149.8284045
2.071786374,149.7205111
1.903689579,149.6101232
1.104054115,149.4970376
0.397307068,149.3809974
0.706833489,149.2620273
2.052723695,149.1399726
2.31191786,149.0145667
1.687607392,148.885985
0.783568452,148.7538489
0.627436851,148.617953
0.364474105,148.4782317
0.144286262,148.3345039
1.056775949,148.1864777
1.627788101,148.0340929
1.376902166,147.8770596
0.990844052,147.7154555
0.692927849,147.5491194
0.363778681,147.3779645
0.080527684,147.2023687
0.203696502,147.0220311
0.326273851,146.8366951
0.444737148,146.6459962
0.629371438,146.4505359
0.753994313,146.2500887
1.139073861,146.0445374
1.250523488,145.8342404
0.753895604,145.6190587
0.983679824,145.3986533
0.800522316,145.1732616
0.268394834,144.94298
1.251789669,144.7076966
2.191336795,144.4676952
2.782971249,144.2227408
2.077723117,143.9728235
0.771349668,143.7178171
0.678607999,143.4576042
1.896104452,143.1923269
2.059136552,142.9221631
1.541833829,142.6468792
1.111597576,142.3665943
0.494664339,142.0815597
0.239040848,141.7914513
0.784971533,141.4964243
0.840484268,141.19667
0.812104473,140.8922086
0.560990971,140.5829101
0.347592229,140.2688609
0.363229293,139.9500921
0.293916372,139.6268529
0.099308975,139.2992444
0.345764711,138.9674534
0.487702259,138.6313512
0.327630884,138.2909727
0.177025131,137.9461206
0.101954717,137.5967865
0.394596803,137.2425792
0.197849522,136.8837368
0.067454833,136.5201149
0.415979545,136.152052
0.31919664,135.7796377
0.396434607,135.4028044
0.487944601,135.0214136
0.441374341,134.6357418
0.483088592,134.2459221
0.737168377,133.8518749
0.363452587,133.4535715
0.504218936,133.0512803
0.779988009,132.6448005
1.064116058,132.2347635
1.283238992,131.8211749
1.084232161,131.4042314
0.375470711,130.9837921
0.331654154,130.5604574
0.874808077,130.1343055
1.266615348,129.7057829
1.232106855,129.2749399
0.272037261,128.842089
0.749262177,128.4075079
0.685128065,127.970654
0.195332844,127.5325043
0.575466665,127.0930608
0.706109862,126.6521931
0.712526226,126.209964
0.713404169,125.7663216
0.192537692,125.3215037
0.597976308,124.8750937
1.090450506,124.4270766
1.417678517,123.9778234
0.9568239,123.5272191
0.422020853,123.0752539
0.113636563,122.6216186
0.148588974,122.1656327
0.440864912,121.7076997
0.913552058,121.2476944
1.07527819,120.7854365
0.971487928,120.3205155
0.576994845,119.8525404
0.35083369,119.3810629
0.146467018,118.9059567
0.448416592,118.4268929
0.739760816,117.943861
1.515927321,117.4559859
1.424463172,116.963259
0.452308556,116.4647402
0.217296238,115.9608703
0.244789741,115.4518781
0.263694947,114.9381683
0.189907958,114.4198258
0.753295415,113.8957693
1.387153977,113.3659903
0.95019675,112.8302159
0.734379185,112.2883866
0.688300938,111.7405
0.586478933,111.1871865
0.252528283,110.6284379
0.575231285,110.0649981
1.183228921,109.4963246
1.448467176,108.9227016
1.023485673,108.3441591
0.272709809,107.7612393
0.716650193,107.1737631
0.519194007,106.5821527
0.280629049,105.9864182
0.09807497,105.3866254
0.111442416,104.7827147
0.584130986,104.1751873
0.385121002,103.5635843
0.299766499,102.9482286
0.140067496,102.3286019
0.330457582,101.704915
0.157021373,101.0772986
0.080076905,100.446024
0.18403268,99.81115005
0.116419189,99.17339523
0.399356089,98.53268289
0.386583223,97.8895855
0.281000511,97.24464558
0.472289369,96.59806128
0.367385617,95.95032759
0.764394504,95.301358
1.520606192,94.65152581
1.380576084,94.00153818
0.330906586,93.35113276
0.665535246,92.7007188
1.294612878,92.05041775
1.045563066,91.40004684
0.205598711,90.74993895
0.31947759,90.09976202
0.829780621,89.4498887
0.706474965,88.80076074
0.236513239,88.15250295
