ch1,ch2,ch3,angle
1.360113534,9.134837751,4.633115542,6.633063927
0.68085163,8.915437648,8.102780839,6.578781747
2.212352918,19.73243575,7.252722409,6.525822768
3.302679495,21.90261239,3.040718524,6.474330691
3.393427179,12.38399252,3.778915341,6.424108431
2.692058544,2.612110633,8.694855413,6.375069764
1.933144374,5.205393384,9.029655988,6.327028235
0.879559509,10.91672449,6.454063414,6.280115036
0.405107114,12.22671268,2.359164206,6.233719459
1.355047395,4.329421862,1.942089636,6.187437684
1.797779917,8.190717591,5.159814394,6.141085254
2.143393943,17.50296047,7.367162924,6.094089071
2.775152924,18.88486339,7.152726348,6.046444965
3.330401649,7.675590125,5.011627832,5.997946304
1.3415796,5.709181696,1.68863417,5.948217119
2.012471918,14.16078311,3.732337799,5.897501996
4.113712145,17.30850077,5.396097098,5.845518531
3.607045853,15.57455608,8.696620594,5.792287729
1.351838454,12.76730279,10.38101889,5.73769629
0.911706251,7.221718733,7.957789476,5.681857372
2.499762151,5.595706517,2.392722078,5.624575496
2.955591127,21.64575338,4.495170788,5.565911151
2.471107733,29.749916,7.066195087,5.505782333
1.116738975,20.99074193,7.884991087,5.444189093
0.267406731,5.079097358,7.247745754,5.380960735
0.992125157,9.842826252,6.191808421,5.316187576
1.728645373,16.98225885,3.608057673,5.24959324
2.135882542,18.78917246,1.495258378,5.181241006
1.896873698,16.91568653,0.403968843,5.110996675
1.318874841,15.55791097,1.05073838,5.039041779
0.769579588,8.691056651,2.812389641,4.964951487
0.316838402,8.227028386,4.87216388,4.888937241
0.271713219,22.24382006,6.510994537,4.811003583
0.53499023,25.74082974,3.852105793,4.731114385
0.332091371,18.95775312,2.183214223,4.649474663
0.357004584,4.628398827,2.77912308,4.566393759
1.210408181,9.533996578,2.600989752,4.481895165
1.883540282,15.69113528,4.880639387,4.396268668
2.164477962,13.96670987,3.135022046,4.309464225
2.772233668,6.171847796,1.241589849,4.221774363
2.844909869,4.102258972,4.880975828,4.133414878
1.013149761,14.00773481,5.43333207,4.044390601
2.480478353,17.43982266,2.620422454,3.954962019
5.08584164,6.762889357,1.330558875,3.865584832
5.80053126,28.24566723,4.265326339,3.776357203
4.280046711,47.43594335,5.840312262,3.687661416
1.387226023,46.60278875,5.276887159,3.599412432
1.97071065,25.30805475,4.106076863,3.511815873
4.795076699,7.741171532,2.776973483,3.425159312
5.867366116,31.30917289,2.950807888,3.339658286
4.992298513,52.12856001,6.080952738,3.255480316
3.116424025,53.58646214,1.881038554,3.172338249
0.832234699,38.72795272,6.288475829,3.090338677
1.759620354,26.15658336,3.110199001,3.009477151
3.576578554,13.5834868,2.549656684,2.929498836
4.089227573,8.718818574,1.695321977,2.85022529
3.782622766,33.52772398,7.526137932,2.771873399
2.896006362,51.18141928,12.90179018,2.694408084
1.488020926,53.06863064,13.95064848,2.618112904
0.294261396,41.83645041,9.608219691,2.5431646
0.677469032,27.64428061,2.431926704,2.469643669
1.395375471,13.03247889,3.975529454,2.397593665
1.888537781,7.182067122,10.79677117,2.327139375
1.933078168,24.43905549,16.40797847,2.258446633
1.639847945,35.47991263,15.27771326,2.191258866
1.267110832,43.69464303,11.82351332,2.12573449
0.847704808,41.68471937,6.65667365,2.061693351
0.430491351,27.82014117,2.886878351,1.999221147
0.09846991,7.783034063,7.108235866,1.938462349
0.213791222,8.699031544,14.3953056,1.879419167
0.489224467,17.32121707,14.54131588,1.822071697
0.703159812,27.65386988,14.37207248,1.766429108
0.687985838,33.80632694,8.942940565,1.71258202
0.598533559,28.78203322,4.550399085,1.660247499
0.498248428,13.81842741,9.96559846,1.609295524
0.327372167,6.228939285,9.930449418,1.559475378
0.116211664,21.12611704,4.145407099,1.510906135
0.338352137,27.19363854,3.216543976,1.46337323
0.140791067,14.24400794,7.020019278,1.416949832
0.523471243,6.020858312,6.924747485,1.371542196
0.716239647,16.47446635,4.698157667,1.327321354
0.485799852,14.5631692,1.37874409,1.284336862
0.158942074,4.510184734,3.889278646,1.242408212
0.654155539,8.969862187,7.813565842,1.201964069
1.069995165,19.76155342,11.49215772,1.162742417
1.293953761,23.08140734,11.63106694,1.12486325
1.164527338,18.34638282,8.668558577,1.088417043
0.729082083,11.86956666,2.714976923,1.053344009
0.22699831,3.766973695,3.18357963,1.019915389
0.339107281,8.038954697,8.302653075,0.98825671
0.879843264,21.12267015,12.65935937,0.958433477
1.22945057,30.43602255,13.20424103,0.930475208
1.187576187,31.88025936,9.340130064,0.904470212
0.798731896,21.54955863,4.122282635,0.880344126
0.532809363,9.14279006,2.10628808,0.857963482
0.449615311,4.268004175,7.225026582,0.837035963
0.234465065,12.08031434,9.546026556,0.817612989
0.120134453,14.00437578,8.538154753,0.799479436
0.518990017,13.93496903,6.658451617,0.78249183
0.841344337,11.18741219,4.643346613,0.766360873
0.990882611,9.680463604,2.299471765,0.751078335
0.972790031,18.1290436,2.875898857,0.736327772
0.80763795,25.57774705,2.94802387,0.72227424
0.510513093,14.51483474,5.249752268,0.708981084
0.172241086,11.69379315,8.47332784,0.696193871
0.06960226,29.90027425,8.654811954,0.683934036
0.277631637,32.17922513,6.322930496,0.672430796
0.530540578,19.42646155,2.284776915,0.661545211
0.772249432,6.080986591,2.126812953,0.651303958
0.774636517,15.99384358,6.64723164,0.6417022
0.582073099,13.75962964,11.16289552,0.632547948
0.511262556,14.91797733,12.22532663,0.624286269
0.469951161,9.96717675,11.26187771,0.616571679
0.194128642,6.985815928,7.429420451,0.609554465
0.607082975,16.33459923,1.876978624,0.603211493
0.637816313,18.48446401,6.699667428,0.597664513
0.2034979,15.32373242,11.88833989,0.592948675
0.728322932,10.73700808,13.63494366,0.589209682
0.759592507,4.166478287,10.90934888,0.585987653
0.216508082,13.81062518,5.626133395,0.583613361
0.727115779,34.29429639,1.379347114,0.582139949
1.482495761,44.23026042,1.339508197,0.581521743
1.899773877,32.6585492,2.495045186,0.581824163
2.080890202,9.630173754,4.634959392,0.583037384
1.666820869,24.08792276,7.008654259,0.585442351
0.389007383,55.05278698,7.900811629,0.588986173
1.443665898,63.68987387,8.203035134,0.593900058
3.322977928,46.1939502,8.657748709,0.600059634
4.520096859,13.01654099,6.708918767,0.607625327
4.248461524,23.4382903,1.854767965,0.616770142
2.354702238,46.89351139,5.145181996,0.627833488
0.672422697,48.32736967,10.56101128,0.640729231
2.684305811,38.92373684,12.22188691,0.655480726
4.366133449,29.69730215,9.956511635,0.672117888
4.97938155,17.17659072,5.742584313,0.690901387
4.856726252,6.540476713,1.578747956,0.711624293
4.196358262,9.743621078,2.32161046,0.734742102
2.217616514,36.79137159,5.933461294,0.760045955
2.123413753,53.91391889,9.455102193,0.787726054
7.107728102,48.74381589,9.754253359,0.817712441
8.918726868,27.81762044,4.913983653,0.850011407
7.549891506,7.609854945,3.536357553,0.884358405
3.724446545,11.56412996,11.0898317,0.921014462
1.221958616,27.6515838,14.72213363,0.959765496
5.086812939,35.29472485,12.12612394,1.000885856
8.373384625,17.88384001,3.901483639,1.044301563
8.880291594,2.392968601,7.92694988,1.090063671
6.881610745,2.024745446,18.24776125,1.138220612
2.579953229,4.95662121,22.78021118,1.188787246
2.467297417,6.020767721,20.01114353,1.241636441
6.70085204,7.259360108,11.87237214,1.296964958
8.940209456,12.40265467,3.317577674,1.354872038
7.842953166,3.861834842,12.37326598,1.415491808
3.104357868,3.610737735,19.96631813,1.479070031
1.009025179,8.17725002,22.13724773,1.545716276
3.0155928,19.31268431,20.25257558,1.615551797
3.912002901,25.56887029,15.71609602,1.688560228
3.591056567,21.03900281,9.141369987,1.764954297
3.380439331,7.126649923,2.292657791,1.844695185
3.18307942,26.60228556,7.556105085,1.927898669
1.993795834,46.81996436,16.79802524,2.014496765
0.549219971,34.86845739,23.79972738,2.104604432
0.727731029,10.22057908,26.30981752,2.19799938
2.607657331,31.36557558,23.61086956,2.294144958
2.37733858,43.1029333,15.33747248,2.39338428
2.87538424,45.7373259,4.198699311,2.495505886
3.647352502,42.37594972,15.23588379,2.600301243
3.284417232,24.70673463,28.12281905,2.707935072
1.81840831,7.652802692,33.43597115,2.818148068
0.731983424,40.97789316,28.45679143,2.931013518
2.358329822,82.64044764,14.71614555,3.046448312
2.843736921,77.35514529,4.240070947,3.164385295
3.11176579,31.54830716,15.24252802,3.284574797
3.130047154,18.17754987,22.03588377,3.407036315
2.290553004,51.63007906,22.13557399,3.531827679
1.491309029,44.80507314,17.93642793,3.658870096
0.645875569,16.15718578,10.02806473,3.788166475
1.258906227,1.791955682,2.133026661,3.919661293
1.042585466,4.837991584,6.307015903,4.053996944
3.483546196,4.867218279,10.12643324,4.190781306
5.298831775,12.56655112,10.94981537,4.33030838
6.412734222,22.91604865,9.738433065,4.472599885
5.163109873,11.97475813,7.372772786,4.617765502
2.961491157,21.98408125,4.203290259,4.765729423
1.277232744,50.26477064,1.294551536,4.916464473
5.483641703,34.34114339,2.26849626,5.070021229
7.557385165,9.27955377,6.083588614,5.226315374
5.258763826,29.62769866,8.705798551,5.38533525
4.462028371,38.20268878,8.545603932,5.546766507
2.835182083,34.46695216,5.015752433,5.710471326
1.482194261,14.02111613,1.328827439,5.876140378
5.349770211,25.44874834,5.926391081,6.043959458
4.985330272,45.93354901,9.932595438,6.21368646
4.409431108,36.63365579,9.618261015,6.385155997
3.357711492,11.92601939,4.634879231,6.558132576
1.621664894,39.54642903,1.492691688,6.7326287
0.808399416,45.89962254,4.495025198,6.908095483
3.120617961,41.21079538,6.538926257,7.084602554
5.593103753,21.71725214,8.994391743,7.261810712
6.183147574,39.32700367,11.2823744,7.439519858
3.291112295,87.55095792,10.40013421,7.617768335
0.85589632,93.50305158,4.099128031,7.796257237
2.929666987,53.04876934,6.847351032,7.974953263
5.958459344,24.48761447,16.02252551,8.153546698
6.901879931,79.2778953,18.3525972,8.331931531
4.854466312,88.95003075,14.96104304,8.509937827
1.702793529,79.05504841,8.355998882,8.687597181
2.444288377,63.80943891,2.186818729,8.864998888
5.408220561,19.27783026,8.394553771,9.041958833
7.880231132,29.86126251,15.6583159,9.218425892
7.495539335,50.30518098,20.78879548,9.394243592
2.257586743,66.44374508,20.14989427,9.569415093
3.473225477,80.13732309,12.62078339,9.74356743
5.397710588,79.93220197,3.498416285,9.917014049
4.306500334,40.83452649,12.73534308,10.08951652
3.125774005,30.22454816,19.45134086,10.26103909
1.212999406,74.54471891,19.25676395,10.4316754
1.149018257,73.00284051,13.62124356,10.60150839
0.840437676,47.74431738,5.41279614,10.7704053
0.983579794,22.16285626,2.685880133,10.93861388
3.884633571,14.4709294,6.699502265,11.10627386
4.262450853,6.490576452,6.851916474,11.27367452
1.523963145,26.38527546,5.948576496,11.44082099
2.923131445,42.46531632,6.325934964,11.60792293
6.227574816,38.58015773,7.428416951,11.7752256
6.853654607,17.36602825,6.055999462,11.94272156
7.108784909,14.33984053,1.746582375,12.11073655
8.307625927,20.83955146,4.690289805,12.27954034
4.422364703,6.811842157,5.248821689,12.4493085
3.37004661,23.70904636,1.908201128,12.62015761
8.641288297,40.53304811,1.066175732,12.7921137
10.18887094,35.23730181,1.399963636,12.96536403
8.021765499,13.99717742,0.816986476,13.14028646
4.299692815,7.824212783,3.42795599,13.31688355
1.509910029,16.97815009,5.524247251,13.49524132
2.918272548,20.28764698,6.463164076,13.67555393
2.792788903,21.35339772,4.789514838,13.85781447
1.763896694,11.32547213,2.042683789,14.04246628
6.487875844,40.86700157,0.917978148,14.22943658
8.689573809,43.56187305,4.16353273,14.41884643
9.414055675,22.70162041,7.339760024,14.61068211
10.00671636,15.12900814,10.04207709,14.80522954
6.784533115,39.60331617,11.01529317,15.0024046
1.922074552,49.01013079,9.060761854,15.20232749
5.308869848,47.0704944,3.923362991,15.40531317
10.11263619,16.68816259,2.503738443,15.61146141
11.13623959,41.196055,7.805900745,15.82069286
8.025746152,37.8966497,11.49848147,16.0333387
4.867987042,27.68142601,11.26545439,16.24951175
2.637964689,7.334035178,8.743935479,16.46936269
1.016973229,32.96698425,6.35194213,16.69313983
3.502366763,63.13374303,4.249456271,16.9209008
5.836430159,35.27279934,1.202713319,17.15262499
4.665291031,22.51586746,2.455304282,17.38875814
2.034850964,56.13773935,5.009195857,17.62926182
2.276756295,63.13891754,5.938320788,17.87439727
3.600525387,45.48399806,6.83027582,18.12416959
4.191313159,14.89060152,9.782428709,18.37885799
2.986032111,16.6569862,11.76539748,18.63821336
1.606150727,20.01231564,9.928163142,18.90242311
1.640275423,38.44910245,5.226811348,19.1714976
2.2713175,50.03725833,1.936573635,19.44553824
6.791333072,47.03459033,6.870618885,19.72434807
9.160638834,39.43913267,11.13425023,20.00794972
7.812231352,11.5885655,14.3623395,20.29664247
3.044167866,29.83202306,14.50767385,20.59045445
0.852807137,27.69499665,11.04501075,20.88916652
0.809867595,29.79154194,4.855696711,21.19259245
2.014423039,46.24682277,2.085047588,21.50079015
4.632047369,34.39709051,7.398385702,21.81367235
5.429470798,27.10288785,11.08550743,22.13111489
3.91817287,28.18909921,12.22683367,22.45310018
3.400146794,11.45594079,10.64365835,22.77959422
2.433283005,36.30415575,6.631219736,23.11029828
0.65928966,90.81835083,1.868497538,23.44534646
0.881359783,114.8010814,1.952138878,23.78491237
1.213825288,70.36051204,4.23383489,24.12892536
0.788160622,16.19677171,4.813105295,24.4771103
2.212252781,52.35794828,4.287961523,24.82986428
6.074417016,89.77877396,2.896870996,25.18666906
8.216197375,107.5133866,2.419402059,25.54740736
7.150697083,92.48408185,3.526984491,25.91184355
2.255247787,60.47329104,3.813487602,26.28002055
6.318141806,17.19458197,3.275461126,26.65225249
7.094621643,53.83914153,0.873103413,27.0277837
6.447146407,111.2415379,2.327045748,27.40687846
7.85084998,126.4664202,5.53304178,27.78929715
5.448094582,91.6775987,7.688948314,28.17488925
2.316119841,23.70797805,6.463422407,28.56374862
7.880832853,45.04209538,1.757376884,28.95545597
8.116266776,81.77697268,3.403174351,29.35046687
5.979218964,81.02229336,6.090177033,29.74862208
3.194783622,53.8093753,4.609325342,30.14995479
2.295893484,19.36370744,1.892138821,30.55441765
0.972539577,27.46241376,0.442650114,30.96226977
4.300250288,66.39124346,1.014648606,31.37327256
6.734183868,60.17486021,0.435525651,31.7877014
7.386497607,19.06263467,0.758582907,32.20534478
7.517241618,36.98803008,0.897436631,32.62636706
3.204297352,35.91776172,0.72064206,33.05069854
5.264782248,22.09306942,2.476547987,33.47840889
10.4233783,8.651679164,3.466942517,33.90945329
7.909083648,22.46299372,3.891078797,34.34399077
1.775097404,11.57508285,2.754958143,34.78222256
1.207427327,37.20090614,0.809392814,35.22404473
1.673510296,59.16399392,3.288869231,35.66961394
3.005866881,20.2484032,4.832545284,36.11875679
4.407539447,49.18672265,2.964126066,36.57136728
3.151665746,56.09553161,0.870273088,37.02759142
0.854573827,47.30010436,2.862407158,37.48746324
2.302447446,37.24508586,3.632726472,37.95079393
2.90625302,15.99830424,2.949143689,38.41750145
4.121994345,41.39209353,1.062648551,38.88756565
3.290772071,73.63554729,4.27646601,39.36071746
1.141495851,57.80133773,7.341405262,39.83715865
3.407581955,45.01731231,7.974443889,40.31652034
5.076845118,41.45262968,4.615529822,40.79899897
5.480129427,18.096995,1.672155149,41.28409486
3.691370072,58.74105731,5.959769032,41.77213426
1.645284757,78.82243632,8.077499416,42.26296921
1.087599529,87.71860049,8.007030681,42.75686512
3.217263248,74.43472946,6.065805806,43.25352235
6.477574651,23.01401272,2.347406013,43.75316932
7.826263913,52.99004394,2.129872313,44.25570868
4.17753005,62.02478316,5.140274607,44.76117537
0.674728959,44.21692006,5.232830004,45.26972006
0.402219214,44.23064662,4.64855436,45.78112594
0.588829368,42.07160842,3.614742925,46.29577028
2.545884256,25.62445769,1.913915136,46.81345634
8.455332577,3.915782469,1.047535363,47.3342193
9.877364991,2.522497251,3.799346942,47.85817763
5.403538909,40.01893667,5.239536594,48.38475247
1.609243481,88.09589135,5.25871719,48.91395359
2.799582722,75.28579292,4.102327409,49.44558636
6.625156473,17.22779031,1.358741485,49.97927715
8.058154973,36.22656877,4.525850581,50.51479434
7.17106882,54.58187786,8.386001088,51.05205607
3.776937907,69.59620004,8.778745734,51.59101468
1.54571417,72.81478185,6.021686604,52.13137018
5.006770036,39.23785065,1.636415693,52.67286911
6.081156928,14.92251607,3.767371159,53.21561394
5.898398288,48.68591539,6.954260968,53.75916413
5.149162207,67.19080886,7.287489224,54.30325414
2.232987797,62.42150777,6.362555724,54.84791355
4.750407099,60.26408209,3.831911155,55.39333428
8.117530694,44.78097594,0.939274668,55.93939205
5.53608608,15.25317903,0.954170061,56.48624506
3.587565141,6.205376126,0.767866265,57.03383992
0.89141929,25.64051638,0.757472017,57.58222884
1.284035939,41.13620278,1.69324278,58.13208396
3.719253982,55.77951851,3.51889878,58.68315226
4.101268568,52.08317271,4.827848293,59.23578896
1.826363598,31.9808663,5.333293381,59.78997673
2.779881531,29.14751723,5.000842604,60.34565491
3.10061747,53.78875747,4.822624504,60.90283874
1.210683606,63.81129731,3.524976905,61.46169356
4.015851229,20.4593321,0.926738142,62.02205142
3.326588462,38.35974804,3.397465055,62.58407968
1.028390199,67.34222181,6.925764658,63.1474563
2.626089408,83.79802729,8.945638907,63.71281463
2.79719635,97.40565088,9.896870339,64.28018689
1.200023487,106.235166,9.66631319,64.84917963
1.854459087,81.56695802,7.848461645,65.42013272
4.282217433,21.25052023,2.890825741,65.99246819
4.567246639,53.20450337,4.157794446,66.56660551
4.721206922,94.55731689,10.1600657,67.14264415
2.966358665,106.6999558,14.43641977,67.72057052
1.710392194,90.48870059,14.79563728,68.3010031
4.609099204,60.20447139,10.82145559,68.88365804
4.344193042,42.88636124,4.315202649,69.46881957
3.267911636,32.32090486,2.814880475,70.05661132
2.37738141,12.98311158,7.15774219,70.64677242
3.852011544,41.63640721,8.581811758,71.23936291
2.674149582,101.145079,9.199166457,71.83488048
0.304407452,126.559796,8.022909948,72.43298363
1.710016452,105.7732239,5.729787932,73.03382397
6.465886301,65.27117781,3.770718542,73.63753243
6.881796283,18.94295841,1.634325614,74.24441111
4.539504176,39.53416773,1.689601655,74.85426264
1.43419902,91.21833052,6.098548551,75.46680745
1.754218784,106.8630116,10.27886299,76.08179737
5.641079967,92.3674082,10.18694476,76.69916799
7.373375448,47.42721625,5.945976947,77.31864785
5.496193918,13.17221528,2.088446707,77.94013303
1.465875891,45.32619402,7.458201162,78.56327344
2.56157888,63.06207002,9.89359388,79.18750722
4.142725905,54.37090793,8.873435486,79.81238063
3.333349777,21.75924264,5.437844875,80.43782387
2.62870758,25.42451272,1.538107709,81.06350141
3.654972664,47.98707266,6.258304244,81.68930021
3.695974144,50.36636591,11.60484845,82.31516702
1.378729632,28.92991139,12.4162753,82.94073137
0.372447808,18.6899662,8.899533097,83.56563945
1.895217037,61.84927636,3.648970506,84.18971718
4.43672131,82.48389483,3.243030958,84.81236146
5.667784016,69.47120857,9.913132219,85.43356079
5.721123162,22.00952164,12.78115167,86.052636
3.943015702,35.37699341,10.54731625,86.66946834
1.523493039,65.76939825,4.325643483,87.28418873
1.751708438,81.7632891,1.309427521,87.89660245
4.467543197,48.58330222,2.732173417,88.50686253
5.858116977,15.09729716,1.70516647,89.11436567
5.727124417,51.87708252,0.640362975,89.71922204
2.591421107,59.58937021,0.927426681,90.32117593
0.912707394,32.25236564,2.150471729,90.92024192
2.31771164,6.500377463,3.525340685,91.51634321
2.842351802,32.7920825,5.110259069,92.1091732
3.018181459,68.34206795,6.156614475,92.69838205
2.820646458,60.80011747,4.227897403,93.28367276
1.047667292,19.6181062,1.067894802,93.86493062
1.678639861,24.5337851,2.868340366,94.4415688
2.085524871,58.9350541,3.624052532,95.01375258
2.308111925,55.99583691,4.438746613,95.58165938
2.057524294,25.23055144,4.399921456,96.14519111
1.485056381,11.19666334,2.753159372,96.70405082
0.530597899,23.07435822,1.266338277,97.25847627
1.485177025,12.16519335,0.948399003,97.80878116
2.378610092,12.77298625,0.439335972,98.35487342
2.823316362,31.17006987,0.573268508,98.89664593
2.191709736,12.3344591,3.141304085,99.43390922
1.391402792,28.60243052,4.659413599,99.96651006
0.448694956,22.84968894,2.707217116,100.4951131
1.761825027,14.9358816,0.526028073,101.0196676
1.981276689,14.12911752,1.493576391,101.5404639
2.127503478,14.2158328,2.820817126,102.0579118
2.204404394,6.907968188,3.407233275,102.5712037
0.934311277,23.79269582,1.740101236,103.0803522
0.109797516,27.01950031,2.66001367,103.5851102
0.097659153,10.16510375,6.654431744,104.085807
1.056585956,7.337970361,6.734699184,104.582469
1.203568828,5.729818474,4.222697435,105.0754731
2.500239156,18.38742938,1.132794222,105.5647249
2.961724902,17.01583437,4.843801459,106.0509074
0.617098647,7.179454722,8.429828775,106.5338671
1.102528995,5.151043013,7.416382722,107.0135191
2.196003696,6.945406667,3.04221768,107.4904821
1.651806767,12.39471157,0.659538122,107.9648169
0.299686978,14.38273008,1.356934842,108.4363989
0.269712551,3.030934756,0.619336216,108.9055411
1.681052079,1.602400678,0.531291851,109.3725542
1.534387052,10.43952267,1.746309662,109.8375658
1.182624069,16.11054553,1.175052174,110.3009937
2.49762344,6.151934509,5.129691527,110.7627448
1.671797497,8.212757957,6.59073908,111.2231475
0.502625867,7.264897583,4.28084646,111.6820702
0.525472664,19.38822129,1.666556676,112.139965
0.671388693,37.48344442,0.387709382,112.5971961
1.592486987,35.2108788,1.934607875,113.0536205
2.245549842,18.96653497,3.972297093,113.5090628
2.740718958,4.473019638,4.408280611,113.9633587
1.692027834,15.71076644,2.731492158,114.4162602
0.475083333,22.48277433,0.570946409,114.8681975
1.285957316,24.9128647,1.13362538,115.3188544
1.731999741,21.21760604,1.737043207,115.7680885
2.767468027,6.103646701,3.110206679,116.2159539
2.119244129,14.98211355,4.390274745,116.6621975
0.717564549,14.52211598,4.088234002,117.1065439
0.50759249,3.546728452,1.460885626,117.5490294
1.970539313,16.06144308,1.883450387,117.9885663
2.682277668,39.3987156,5.635532917,118.4252688
2.307311581,42.82294045,8.290548109,118.8586841
0.566589346,34.51699769,7.661890743,119.2892342
1.071441847,12.19180519,3.942075466,119.7167464
1.919752297,22.21328221,1.185740972,120.1409853
1.325377887,68.61043121,4.309954339,120.5616373
1.649866511,88.93715366,6.877600432,120.9782317
1.617960429,68.70200228,7.660915798,121.3909649
0.350349704,21.13091523,4.288294099,121.799815
1.271195622,42.00144585,1.130194426,122.2046146
1.887027178,68.8354227,2.748744136,122.6051475
1.589925575,50.78538916,1.897653845,123.0014658
0.505791317,28.69164115,0.93826854,123.3937808
0.187203915,23.06227661,0.336155833,123.7819865
0.731141607,9.708708559,1.58320731,124.1660658
0.751254245,31.04221664,1.941494542,124.546088
0.317250382,40.94550932,0.737075878,124.9212565
0.494822695,32.28456111,2.687957323,125.2913434
0.930524353,11.1849356,4.00023929,125.6566013
0.983073945,5.087796479,3.946996747,126.0171176
0.587353775,8.506651554,1.957450961,126.3724791
0.489668338,22.97150974,0.959216729,126.7224431
1.178612403,25.77115394,2.534136133,127.0668597
1.852479478,13.67855669,2.320282422,127.4058283
2.394605452,12.29335344,0.908244461,127.7393432
2.260772583,6.71518112,0.599010897,128.0672888
1.250973005,2.396290818,1.483987242,128.3900035
0.964287364,2.671069952,2.114365681,128.7076887
2.706758136,1.377136605,2.073309245,129.0204633
3.616202346,6.50102917,1.760946609,129.3282696
3.548826651,18.10179971,0.536053186,129.6308768
2.448430941,30.8067581,1.652681342,129.9285152
0.611977603,37.1010098,2.982622224,130.2213048
1.392228428,27.46596178,3.250547278,130.5090859
2.053767217,8.881286168,3.286024457,130.7920569
2.515973496,31.98315462,3.09291058,131.0705717
2.767525156,53.0432701,2.111734761,131.3446066
2.356878501,40.45806379,0.876437063,131.6145966
1.850860983,13.26046314,3.57500349,131.8808402
0.509134403,5.971953631,4.053740151,132.143415
1.230270679,6.80615162,2.56942291,132.4030797
1.760712338,5.466760397,1.485817284,132.6599805
2.258045177,27.47963546,0.882217454,132.9141968
1.760539857,52.50549045,0.149284643,133.1662451
0.800759673,51.62522738,0.337855853,133.4163815
0.494732195,34.16272074,1.17607255,133.6649448
1.264828536,19.34919478,0.940627413,133.9119751
1.008149919,8.498499337,0.439546191,134.1578476
0.281274604,34.8654244,2.490508495,134.4023307
0.333278014,63.31164275,4.273996905,134.6455694
1.807776615,87.34007298,4.93497043,134.8876441
1.942133622,76.92088384,4.343485863,135.1287776
0.885883137,40.38714129,1.986155509,135.3688926
0.322317851,11.43432564,0.432072679,135.6078189
0.259908243,43.31309891,1.776026346,135.8458175
0.24586329,69.25952649,3.978522223,136.0822759
0.172296135,82.88691645,5.98698042,136.3172201
1.074622174,91.12880938,7.137251284,136.5505209
1.532547561,75.45316941,6.841510829,136.7817374
0.749997127,40.9276981,4.824145759,137.0107513
0.243597286,10.92993055,1.522070312,137.2376554
0.966575222,46.90119932,4.288700741,137.4619836
0.709184028,84.35120417,8.321338605,137.683646
0.187161938,98.05339638,9.139301922,137.9026392
0.739546817,94.94164946,7.480658539,138.1188215
1.337174836,77.78087082,4.989816024,138.3322238
1.176388467,40.0022911,1.40168421,138.5429438
0.858301761,15.28686045,2.566489308,138.7511482
1.207696562,53.89729062,5.40342405,138.956901
1.016921948,79.80972837,5.675873481,139.1600871
0.188048895,88.57343059,3.864381045,139.3609704
1.061832577,74.64220836,0.961078674,139.5596071
1.73034269,36.14393712,1.617749145,139.7556349
0.905092627,9.538160462,2.18311625,139.9489496
0.401602503,23.43029938,0.879291809,140.1395776
0.66107297,24.69226761,3.46972177,140.3277277
1.450150906,20.58018492,4.463573482,140.5136288
1.72463864,32.93067847,2.052024552,140.6970372
0.651074518,51.7891807,0.968222129,140.8780782
1.060252216,48.39960784,2.429256649,141.0563817
2.003152578,19.1003171,2.978073158,141.2322799
2.059071569,16.65728042,2.592246668,141.4060381
1.765938985,44.53983293,2.005379777,141.5775666
0.675930426,51.7097674,1.235922881,141.7465508
1.825919856,45.3727568,0.409021491,141.9131081
1.721835726,32.89737183,1.247497026,142.0770186
0.754028804,13.76784995,1.615228336,142.2383963
0.818510933,3.451261075,1.189250811,142.3971057
0.319470289,21.17388611,0.458027583,142.5530778
0.432343601,48.74794045,1.914345761,142.7065522
0.550392043,67.01583322,2.99425912,142.8577646
0.96346598,59.0407102,2.515126387,143.0068474
0.892084168,23.12372791,0.921172057,143.153904
0.634513399,17.83635107,3.372566868,143.2993577
0.242106823,32.74490793,3.810906689,143.4431528
0.553321447,24.55439839,1.572308837,143.5856178
0.180634601,11.38385323,0.857561715,143.7266734
0.080996109,3.988400168,1.932431899,143.8662641
0.617373248,17.33069912,0.748040805,144.0044052
0.429930596,43.15639696,1.085593392,144.1415919
0.772685519,46.87253643,2.05103515,144.277141
0.763587856,22.57935371,2.234381028,144.4107967
0.687075009,12.1514521,1.38435133,144.5425936
0.609835876,33.51479405,0.659754442,144.67262
1.478948464,36.78694962,0.218329575,144.8011305
0.948482278,22.64440645,0.993256304,144.928344
0.158388994,9.143059459,2.062836313,145.0543415
0.211285347,3.949818198,2.677103598,145.179043
0.635119761,4.379852787,2.746070528,145.3022937
1.211714851,0.624486676,2.409912612,145.4245508
0.756335243,2.039814951,1.16362008,145.5458374
0.116888237,3.021240401,0.421313244,145.6661098
0.202127376,5.156415265,1.165900906,145.7851241
0.415815182,5.277550527,1.970393653,145.903175
0.924993594,5.059579581,2.096335664,146.0203411
2.104484634,3.36419313,1.272676916,146.1366633
1.192413684,8.814621284,0.236441271,146.2522121
0.246483048,24.91681958,0.050589082,146.3669514
0.71078655,29.4508724,0.070075428,146.4809821
1.081844894,18.80863749,0.179687661,146.594726
0.408890106,3.393010298,0.152379069,146.7081127
0.505947332,6.93866942,0.58682978,146.8212352
0.804451307,11.52007469,0.554721407,146.9339649
1.05344421,13.05431557,0.447270363,147.0464273
