ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,joint_angle
0.035566287,0.09896755,0.009416799,0.009579959,0.017991233,0.028336245,4.87E-05,0.000140129,0.00099893,0.5,0.333333333,0,0,0,0,152.1497343
0.015403658,0.068542662,0.006947684,0.101462316,0.093979312,0.040196053,0.011758477,0.008876854,0.001929641,0,0,0,0.5,0,0.5,152.1708864
0.024434472,0.024548238,0.007794406,0.029824179,0.065948847,0.021821899,0.000919973,0.004198769,0.00050046,0.25,0,0,0,0,0,152.1915937
0.015183577,0.008380029,0.015283358,0.075171239,0.05677254,0.014019235,0.005921925,0.003083724,6.49E-05,0,0,0.333333333,0.5,0.5,0,152.2118975
0.032123091,0.051933732,0.005676071,0.068799744,0.139004162,0.052851294,0.005041628,0.019706675,0.00272956,0,0,0,0,0,0.5,152.2314559
0.034053441,0.131996113,0.031957636,0.056877008,0.114735322,0.085454393,0.003450356,0.014115244,0.007313572,0,0,0,0,0,0,152.2504212
0.006693332,0.136501234,0.062316448,0.052595825,0.089611145,0.036027218,0.000882556,0.008578018,0.000783964,0.25,0,0.333333333,0,0,0,152.2686684
0.038208395,0.066257116,0.043601077,0.078866837,0.155191511,0.078048155,0.004123775,0.024092312,0.006247317,0.25,0,0,0,0,0,152.2860098
0.030944062,0.018366938,0.010371692,0.220372956,0.131824171,0.087137334,0.052333857,0.017054162,0.008053744,0,0,0,0.5,0.5,0.5,152.3024807
0.093521142,0.073846332,0.023125714,0.075633371,0.109593439,0.033558729,0.005891643,0.011977907,0.001085768,0,0,0,0,0,0,152.317711
0.096434181,0.110640784,0.034551856,0.067613008,0.027735302,0.021487307,0.00504878,0.000539497,0.000153937,0,0.333333333,0.333333333,0,0,0,152.3323616
0.034179045,0.091663719,0.021744383,0.153844659,0.092498719,0.035604185,0.025249581,0.008710494,0.001269531,0,0,0,0,0,0,152.3460026
0.022702497,0.026841405,0.00591875,0.096871729,0.172677138,0.041465881,0.009765953,0.029651269,0.00176015,0,0,0,0,0.5,0.5,152.3586711
0.058590486,0.07454697,0.016432803,0.04598402,0.163610046,0.04475139,0.00071488,0.027774014,0.002122194,0.25,0,0,0,0,0,152.3705764
0.044981996,0.122733164,0.020861646,0.038932608,0.028947786,0.031330057,0.001580342,0.000468792,0.001215991,0,0.333333333,0,0,0,0,152.3815201
0.030623112,0.105078603,0.005281153,0.016792964,0.074716039,0.029020356,9.39E-05,0.005795513,0.000815147,0.25,0,0,0,0,0.5,152.3920914
0.041053028,0.058064721,0.010521778,0.026912961,0.097631756,0.03655499,0.000906398,0.009153175,0.001316688,0,0,0,0,0,0,152.3999426
0.034403872,0.024252989,0.024660201,0.061563336,0.17042407,0.017265646,0.004399648,0.03027033,0.000331956,0,0,0,0,0.5,0,152.4068123
0.006586215,0.077438939,0.020640205,0.050452854,0.059870419,0.039899384,0.002625336,0.003544808,0.001705696,0,0,0,0.5,0,0,152.4134188
0.014904095,0.087285833,0.013140367,0.021066145,0.022067158,0.085629369,0.000366091,0.000433485,0.007648124,0.25,0.333333333,0,0,0,0.5,152.4191669
0.007630782,0.06619928,0.039991167,0.03959908,0.048212965,0.02704464,0.001626293,0.00231962,0.000801289,0,0,0,0.5,0,0,152.4241153
0.006487572,0.043238611,0.038026491,0.054106239,0.044301603,0.036950208,0.002904923,0.001948332,0.001547316,0.25,0,0,0.5,0,0,152.4283959
0.026683876,0.017340638,0.011622074,0.02512545,0.048307012,0.06043107,0.000553829,0.002397341,0.003821969,0.25,0,0,0,0,0.5,152.4319699
0.035598535,0.00639098,0.003435153,0.055645765,0.04068236,0.010792695,0.003664215,0.001745852,8.31E-05,0.25,0,0,0,0.5,0,152.4345778
0.055976852,0.026276547,0.016081042,0.037569001,0.044886157,0.043779842,0.000648305,0.002058277,0.001942831,0.25,0,0,0,0,0,152.4362815
0.039046251,0.04434948,0.041116683,0.02056056,0.013162682,0.048256543,0.000345182,0.000158183,0.002553243,0.25,0,0,0,0,0,152.437157
0.034926791,0.043948296,0.042878134,0.022505943,0.027334458,0.043281552,0.000552585,0.000726298,0.002018405,0.25,0.333333333,0,0,0,0,152.4372634
0.012725985,0.021907374,0.012243978,0.060069217,0.030918938,0.088255098,0.003799449,0.001012088,0.008064834,0,0,0,0.5,0,0.5,152.4365957
0.012424252,0.018195974,0.019626451,0.042628666,0.006035232,0.026245661,0.0019169,2.60E-05,0.000738153,0,0.333333333,0.333333333,0,0,0,152.435204
0.035408776,0.009374568,0.018409605,0.055567104,0.04836762,0.023740336,0.003182651,0.002451819,0.000575274,0,0,0,0,0.5,0,152.433189
0.064204637,0.03264131,0.003618513,0.051425981,0.103126959,0.030895093,0.002680943,0.011013181,0.001001625,0,0,0,0,0,0.5,152.4304183
0.08232083,0.07425907,0.003632022,0.017013866,0.035400186,0.003653698,0.000317652,0.00130602,1.48E-05,0.25,0.333333333,0,0,0,0,152.4271245
0.078760201,0.071242331,0.007719957,0.025921773,0.033024638,0.01642398,0.000751875,0.001122992,0.000308591,0,0,0,0,0,0,152.4233368
0.066831196,0.040762214,0.011044526,0.015661359,0.095051414,0.017397049,0.000216577,0.009064824,0.000271809,0,0,0.333333333,0,0,0,152.4192684
0.043071896,0.039319119,0.00683566,0.106052638,0.196703543,0.044696825,0.011889093,0.039456611,0.002198863,0,0,0,0,0.5,0.5,152.4151602
0.027624817,0.117285827,0.017276044,0.13377108,0.068232545,0.011823605,0.01808208,0.004103621,0.000150949,0,0.333333333,0,0.5,0,0,152.4109155
0.072335156,0.098488128,0.021374309,0.059469461,0.10149018,0.003924739,0.003477803,0.010655955,6.83E-06,0,0,0.333333333,0,0,0,152.4067911
0.09620938,0.041644992,0.024512025,0.034562924,0.100369838,0.018175674,0.001421772,0.009856481,0.00038953,0,0,0,0,0,0,152.4028813
0.094704265,0.008667118,0.03313735,0.044619826,0.063407356,0.010369409,0.002207288,0.0039778,0.000118695,0,0,0.333333333,0,0.5,0,152.3995219
0.063269806,0.026936404,0.028723714,0.073508896,0.032040487,0.027273885,0.005306933,0.001096943,0.000825037,0,0,0,0,0,0,152.3966388
0.018765486,0.033061669,0.015750399,0.106032092,0.011616454,0.022542624,0.01158572,0.000127251,0.000456389,0,0.333333333,0,0.5,0,0,152.394332
0.028102799,0.030076659,0.007232792,0.078487034,0.00631474,0.065604623,0.00591478,3.71E-05,0.004398797,0,0.333333333,0,0,0,0.5,152.3924893
0.056834524,0.036286855,0.041040173,0.037199599,0.012663558,0.082403587,0.000512258,7.54E-05,0.006981117,0.25,0.333333333,0,0,0,0,152.3913015
0.038232073,0.025112463,0.063238258,0.049480297,0.048571319,0.017100443,0.002710653,0.002419953,0.000114883,0,0,0.333333333,0,0,0,152.3910325
0.025898611,0.007363713,0.050346339,0.013697836,0.046578743,0.054179915,0.000168425,0.002077722,0.002986057,0,0,0,0,0.5,0,152.3915718
0.010055482,0.020562146,0.023183724,0.040313394,0.02043849,0.039034518,0.001540811,0.000204294,0.001634763,0,0.333333333,0,0,0,0,152.3927127
0.007362776,0.010246085,0.018875893,0.02653999,0.073523093,0.007625911,0.000743046,0.005647688,6.11E-05,0,0,0.333333333,0,0.5,0,152.3944467
0.018286882,0.038235081,0.015452472,0.020198939,0.067744062,0.017181224,0.0004551,0.004644852,0.000292241,0,0,0,0,0,0,152.3968113
0.022761297,0.059408005,0.004849132,0.012333257,0.017592248,0.042325598,0.000130491,0.000126957,0.001843632,0.25,0.333333333,0,0,0,0.5,152.3994852
0.00844741,0.054347291,0.017217715,0.054946015,0.014225721,0.032554069,0.003156836,0.00018242,0.001085892,0,0,0,0.5,0,0,152.4023724
0.026655632,0.036195185,0.025191679,0.072404593,0.07055505,0.005744222,0.005492603,0.005083257,2.78E-05,0,0,0,0,0,0,152.4051143
0.054507002,0.020246418,0.032047096,0.037339786,0.108838742,0.024968371,0.000847134,0.012079375,0.000667683,0.25,0,0,0,0.5,0,152.4077169
0.037412368,0.061998549,0.040294484,0.0646975,0.064863219,0.010920022,0.004315409,0.004206135,4.42E-05,0,0,0.333333333,0,0,0,152.4101624
0.00848061,0.087180891,0.030747851,0.055809477,0.025804855,0.029907168,0.00313558,0.000736408,0.000981233,0,0.333333333,0,0.5,0,0,152.4121112
0.015879082,0.082425991,0.023818655,0.033670453,0.04053551,0.011744694,0.001209174,0.001752091,9.96E-05,0,0,0.333333333,0,0,0,152.4135471
0.024338809,0.060151088,0.028141521,0.005005169,0.035718844,0.024005661,3.46E-05,0.001249148,0.00032617,0.25,0,0.333333333,0,0,0,152.4146034
0.019080308,0.042604048,0.008624153,0.029170387,0.031429293,0.06365183,0.000983321,0.000988959,0.004046047,0,0,0,0,0,0.5,152.4148964
0.011799377,0.02565621,0.025904702,0.019920545,0.045267355,0.074985573,0.000343589,0.001996866,0.005801318,0.25,0,0,0,0,0,152.4142892
0.021333843,0.024508345,0.054103791,0.01015805,0.128849975,0.035331369,0.000113615,0.017381658,0.001344152,0.25,0,0,0,0.5,0,152.4127452
0.02019978,0.075912101,0.053778308,0.014496046,0.063201567,0.037804495,0.000221483,0.004067276,0.001561071,0,0,0,0,0,0,152.4101021
0.008825662,0.091467467,0.022512076,0.016894508,0.006866142,0.083279072,0.000187532,1.88E-05,0.007132342,0.25,0.666666667,0,0,0,0,152.4063764
0.011038434,0.099583089,0.010502401,0.010070263,0.02388555,0.054078027,4.13E-05,0.000687474,0.002905938,0.25,0.333333333,0,0,0,0.5,152.4012889
0.004356753,0.087833793,0.030528606,0.032789342,0.074538439,0.033505392,0.001143465,0.005807208,0.001170743,0,0,0,0.5,0,0,152.3948564
0.011733693,0.034663032,0.038637485,0.016261617,0.124768216,0.013076152,0.000306018,0.01530538,9.01E-05,0,0,0.333333333,0,0,0,152.3869296
0.020011215,0.042731685,0.025250365,0.032477567,0.158731796,0.041184928,0.001175094,0.025182268,0.001718739,0,0,0,0,0,0,152.3775665
0.033464848,0.10885643,0.006429003,0.025422645,0.069471964,0.056345148,0.000275656,0.005206204,0.003283236,0.25,0.333333333,0,0,0,0.5,152.3666188
0.020290345,0.102376552,0.022565605,0.027134023,0.0729133,0.048551868,0.000738092,0.005554387,0.002401398,0,0,0,0,0,0,152.3539474
0.006134198,0.055616363,0.03791049,0.045726894,0.094986645,0.012950176,0.002245674,0.008983363,0.00018244,0,0,0,0.5,0,0,152.3396208
0.012165317,0.013213482,0.040882358,0.009050845,0.09256032,0.004034409,9.31E-05,0.00854772,2.74E-05,0,0,0,0,0.5,0,152.3236369
0.010368532,0.033210141,0.037498338,0.018478077,0.04395178,0.025112074,0.000370955,0.002062447,0.000710142,0,0,0,0,0,0,152.3059771
0.011107077,0.033907826,0.021362996,0.058415801,0.036758101,0.033075964,0.003755171,0.00144964,0.001111504,0,0,0,0.5,0,0,152.2863821
0.017583574,0.009578277,0.0062842,0.034116132,0.034985361,0.036316228,0.001486298,0.001315157,0.001361942,0,0,0,0,0,0.5,152.2647062
0.00735288,0.001587287,0.011672149,0.054496103,0.008683579,0.037859056,0.003135508,8.73E-05,0.001475319,0,0,0,0.5,0.5,0,152.2409011
0.032107171,0.001680269,0.026774654,0.051629816,0.013458847,0.028067387,0.002731713,0.000194633,0.000762983,0,0.333333333,0,0,0.5,0,152.2147144
0.046803801,0.014201981,0.041198255,0.015854031,0.025023528,0.02569924,8.64E-05,0.000711133,0.000652689,0.25,0,0,0,0,0,152.1862147
0.029147521,0.014311802,0.051765311,0.064711814,0.018755873,0.01560041,0.004354036,0.000402469,0.000257895,0,0,0.333333333,0,0,0,152.1549615
0.012148201,0.006864568,0.046365661,0.083266068,0.012045096,0.034924264,0.007046273,0.000137631,0.001287048,0,0,0,0.5,0,0,152.1213745
0.036722012,0.007836274,0.028241133,0.033826421,0.038083917,0.029007878,0.000382054,0.001542746,0.000845153,0.25,0,0,0,0.5,0,152.0849568
0.03064424,0.015281272,0.017089833,0.008242097,0.029066932,0.025065936,7.05E-05,0.000727613,0.000635562,0,0.333333333,0,0,0,0,152.045744
0.02327685,0.014693013,0.005749919,0.027270699,0.069642427,0.052279648,0.000803751,0.004876572,0.002840298,0,0,0,0,0.5,0.5,152.0038666
0.011416146,0.041845995,0.02452488,0.009419797,0.029416474,0.04336415,7.29E-05,0.000687043,0.001884329,0.5,0.333333333,0,0,0,0,151.9589346
0.006086585,0.026125692,0.035025696,0.049839641,0.070285946,0.015801091,0.002588987,0.00506471,0.000129395,0,0,0.333333333,0.5,0,0,151.9114303
0.025094146,0.010321591,0.027087592,0.038294455,0.052850447,0.012907589,0.001460561,0.002788691,0.0001751,0,0,0,0,0.5,0,151.8613168
0.036704428,0.024498437,0.023764235,0.007814707,0.006776561,0.004138369,4.43E-05,4.56E-05,1.71E-05,0.25,0.666666667,0,0,0,0,151.8087838
0.037976187,0.0290521,0.019144049,0.012884958,0.017635313,0.01674984,5.83E-05,0.00032959,0.000284513,0.25,0,0,0,0,0,151.7540208
0.031164935,0.039473913,0.007034399,0.019417273,0.014185249,0.026003496,0.000321564,0.00021997,0.000762723,0,0.333333333,0,0,0,0,151.696906
0.017486209,0.03203364,0.002545504,0.023055021,0.045607899,0.00262288,0.000548234,0.002240646,1.08E-05,0,0,0,0,0,0,151.6373614
0.007108466,0.008363988,0.002179497,0.03673565,0.061814783,0.01374732,0.001515567,0.003755783,0.000212581,0,0,0.333333333,0.5,0.5,0.5,151.5757721
0.017618113,0.031526812,0.008775096,0.049154968,0.049671112,0.029875782,0.002447035,0.002707661,0.000919843,0,0,0,0,0,0,151.5122414
0.03733279,0.032361212,0.021508541,0.022548382,0.041313498,0.020744278,0.000567313,0.001858499,0.000447092,0.25,0,0,0,0,0,151.4464589
0.035363768,0.006875797,0.028696143,0.02403792,0.041408454,0.009535584,0.000627169,0.00179538,0.000103953,0,0,0,0,0.5,0,151.3790839
0.026553587,0.003580941,0.030952358,0.010237185,0.003533571,0.00302838,4.10E-05,5.19E-06,4.76E-06,0.25,0.666666667,0.333333333,0,0,0,151.3098804
0.026339603,0.008472712,0.021849796,0.026508006,0.020307298,0.044210075,0.00070127,0.000429048,0.002048001,0.25,0,0,0,0,0,151.238802
0.007681061,0.017083535,0.010213981,0.046307167,0.016338027,0.074471712,0.002138454,9.21E-05,0.0056224,0,0.333333333,0,0.5,0,0.5,151.1659324
0.013881263,0.004963968,0.0401111,0.028553454,0.032731535,0.058559831,0.000866422,0.001052872,0.003518957,0,0,0,0,0.5,0,151.0911274
0.018228119,0.010153648,0.057095057,0.008536483,0.019604571,0.015394744,9.15E-05,0.000402453,0.000105077,0.25,0,0.333333333,0,0,0,151.0145918
0.013110335,0.014668582,0.044618517,0.008548255,0.001864349,0.050781385,9.06E-05,6.88E-07,0.002704663,0,0.666666667,0,0,0,0,150.9364104
0.008374477,0.017520335,0.018761767,0.015653402,0.01258715,0.052508733,0.000286372,0.000175171,0.002758222,0,0,0,0,0,0,150.8561489
0.008828923,0.025992132,0.008333839,0.040513103,0.019753995,0.063123672,0.002113285,0.000429154,0.003994961,0,0,0,0.5,0,0.5,150.7737845
0.012427421,0.029414304,0.035236268,0.012944711,0.023475631,0.039989222,0.000178163,0.000554162,0.001778931,0,0.333333333,0,0,0,0,150.689219
0.006681138,0.010763416,0.03885622,0.008146984,0.040245014,0.012263343,7.80E-05,0.001527225,0.000163824,0,0,0,0,0,0,150.6024758
0.003595922,0.010117435,0.027257939,0.007728781,0.033127741,0.038657479,2.17E-05,0.001083231,0.001595626,0.25,0,0,0,0,0,150.5136418
0.002366604,0.02334962,0.006997504,0.019274087,0.023731474,0.044662514,0.000412109,0.000530052,0.002068846,0,0,0,0.5,0,0.5,150.4226852
0.009988274,0.039662695,0.010631356,0.026067265,0.02984392,0.030390348,0.000701577,0.000948876,0.000955625,0,0,0,0,0,0,150.3295024
0.029198989,0.041581571,0.021435783,0.040554712,0.030179166,0.013800565,0.001952926,0.001009368,0.000221874,0,0.333333333,0,0,0,0,150.2340369
0.030683742,0.015713432,0.021685155,0.031143477,0.051324705,0.014660486,0.001053058,0.00270271,0.000239915,0,0,0,0,0,0,150.1363209
0.010122456,0.004172038,0.00707848,0.047963465,0.027720298,0.052614875,0.002369329,0.000732323,0.002894954,0,0,0,0.5,0.5,0.5,150.0364343
0.013708271,0.021291282,0.017876661,0.046471588,0.034440388,0.042181959,0.002194491,0.001310089,0.001793668,0,0,0,0,0,0,149.9337749
0.035776389,0.032150922,0.032842432,0.040371194,0.019459239,0.019815599,0.001692705,0.000368938,0.000418226,0,0,0,0,0,0,149.8284045
0.049910268,0.048133553,0.036555242,0.012917545,0.027990913,0.009047815,0.000188463,0.000556415,6.34E-05,0.25,0.333333333,0.333333333,0,0,0,149.7205111
0.04584654,0.025660099,0.025600799,0.027688042,0.097833114,0.037921036,0.000828833,0.009930056,0.001457551,0,0,0,0,0,0,149.6101232
0.026515409,0.02714746,0.006664103,0.04525824,0.086130829,0.059782353,0.002128393,0.007306632,0.003683644,0,0,0,0,0,0.5,149.4970376
0.00942985,0.059518085,0.022526452,0.021718541,0.034920604,0.043354441,0.00039985,0.001265996,0.001847926,0,0,0,0,0,0,149.3809974
0.016912629,0.061083948,0.040638517,0.081446024,0.029076777,0.026450308,0.006931496,0.000946627,0.000753836,0,0,0,0.5,0,0,149.2620273
0.049449429,0.039966846,0.043863498,0.042869227,0.038827021,0.011845498,0.001977229,0.001489398,0.000150533,0,0,0.333333333,0,0,0,149.1399726
0.055715429,0.024298941,0.026320907,0.012477107,0.021506582,0.061491747,0.000175359,0.000451861,0.003853049,0.25,0,0,0,0,0,149.0145667
0.040622768,0.010139929,0.006612396,0.047826543,0.045337397,0.053621654,0.002270162,0.001973181,0.002951119,0,0,0,0,0.5,0.5,148.885985
0.018767691,0.032974579,0.017906694,0.020388113,0.110204729,0.011735981,0.000461871,0.012330303,0.000161832,0,0,0,0,0,0,148.7538489
0.014993221,0.085968913,0.019319235,0.004772861,0.079604037,0.001232692,1.16E-05,0.006259932,1.31E-06,0.5,0,0.666666667,0,0,0,148.617953
0.008636115,0.116663763,0.015513342,0.021494703,0.035851606,0.018115977,0.000508694,0.001385667,0.000353941,0,0.333333333,0,0,0,0,148.4782317
0.00331309,0.102969849,0.010201248,0.028852738,0.082733945,0.016621847,0.000868502,0.007256269,0.000178962,0,0,0.333333333,0.5,0,0,148.3345039
0.025372463,0.055778316,0.019722897,0.05259458,0.093025016,0.022079401,0.002908471,0.008357107,0.000193057,0,0,0.333333333,0,0,0,148.1864777
0.039176641,0.013849334,0.007603503,0.008098859,0.105186108,0.066753814,2.37E-05,0.011019839,0.004650703,0.25,0,0,0,0.5,0.5,148.0340929
0.033111491,0.05067267,0.024085572,0.019126804,0.099479853,0.048279161,0.000417141,0.009793543,0.002329681,0,0,0,0,0,0,147.8770596
0.023778564,0.101094964,0.046178776,0.016635306,0.076758245,0.035221052,0.000299283,0.006039649,0.00130286,0,0,0,0,0,0,147.7154555
0.016576461,0.118904162,0.04961576,0.014435335,0.017996061,0.027647629,0.000234522,0.000160591,0.000824714,0,0.333333333,0.333333333,0,0,0,147.5491194
0.008619304,0.093494503,0.020402568,0.016390434,0.087417711,0.086753125,0.000286599,0.007744752,0.007611697,0,0,0,0,0,0,147.3779645
0.001771731,0.044077954,0.02035025,0.014693953,0.079891634,0.08040456,0.000240957,0.006348528,0.006478692,0,0,0,0.5,0,0,147.2023687
0.004749328,0.019088451,0.052364618,0.007045816,0.01666499,0.053650188,5.68E-05,0.00026756,0.002976851,0,0.333333333,0,0,0,0,147.0220311
0.007712627,0.017955808,0.067097463,0.003623438,0.009414586,0.016423259,1.31E-05,4.52E-05,9.30E-05,0,0.333333333,0.333333333,0,0,0,146.8366951
0.010576469,0.009118141,0.051172304,0.008024876,0.067264229,0.065246637,6.84E-05,0.004705393,0.004373835,0,0,0,0,0.5,0,146.6459962
0.01503999,0.036763692,0.015797939,0.005486665,0.062637602,0.07037051,1.18E-05,0.003861793,0.004951202,0.5,0,0,0,0,0,146.4505359
0.018052739,0.061780458,0.00848572,0.014584124,0.021614378,0.035195294,0.000231903,0.000464481,0.001243077,0,0,0,0,0,0,146.2500887
0.027362009,0.068697907,0.023807443,0.012301784,0.015357375,0.033823335,0.000151216,0.000249527,0.001236733,0,0,0,0,0,0,146.0445374
0.030056296,0.0773246,0.035934201,0.012352388,0.018631468,0.013952755,7.68E-05,0.00014655,0.00020503,0.25,0.333333333,0.333333333,0,0,0,145.8342404
0.018050352,0.056499775,0.030705446,0.028297039,0.078568253,0.024215038,0.000757263,0.006392792,0.000683501,0.25,0,0,0,0,0,145.6190587
0.023605369,0.019439104,0.024892484,0.021466058,0.047917494,0.003722626,0.000547161,0.002263281,1.55E-05,0.25,0,0,0,0,0,145.3986533
0.01917755,0.004705035,0.024636859,0.034410069,0.014286095,0.005544463,0.00129381,0.000196018,3.54E-05,0,0,0.333333333,0,0,0,145.1732616
0.006313406,0.001333627,0.030251594,0.050461834,0.009008069,0.013919087,0.002549021,7.94E-05,0.000220424,0,0,0,0.5,0.5,0,144.94298
0.030086906,0.008676516,0.029829169,0.055802369,0.024082343,0.025549099,0.003213803,0.000596066,0.00072822,0,0,0.333333333,0,0,0,144.7076966
0.05280039,0.028226235,0.007999874,0.035474443,0.045432116,0.064172361,0.001250776,0.002123261,0.004274688,0,0,0,0,0,0.5,144.4676952
0.067103111,0.049807811,0.016305312,0.026363998,0.038124389,0.030555706,0.000278067,0.001443577,0.000901792,0.25,0,0,0,0,0,144.2227408
0.050053788,0.070699432,0.035937464,0.061380834,0.038749761,0.059302556,0.003897402,0.001588952,0.003775854,0,0,0,0,0,0,143.9728235
0.018472303,0.076385395,0.058598003,0.061833106,0.028329035,0.022092676,0.003775225,0.000835242,0.000542315,0,0.333333333,0,0,0,0,143.7178171
0.01623028,0.039625071,0.060279109,0.076059718,0.114729612,0.008904374,0.005950937,0.01352939,8.08E-05,0,0,0,0.5,0,0,143.4576042
0.04566317,0.016115727,0.049137604,0.033187517,0.060573324,0.035202825,0.001186816,0.003747038,0.001260031,0,0,0,0,0.5,0,143.1923269
0.049604459,0.024129392,0.030569872,0.012509836,0.017788372,0.038091839,0.000187631,0.000328811,0.001426041,0,0.333333333,0,0,0,0,142.9221631
0.037098703,0.013421698,0.009803776,0.02898338,0.016619168,0.061685342,0.000907533,0.000110118,0.003815955,0,0.333333333,0,0,0,0.5,142.6468792
0.026697772,0.025073754,0.023192892,0.019819501,0.041972567,0.06234869,0.00041967,0.001770783,0.003964,0,0,0,0,0,0,142.3665943
0.011783455,0.053004047,0.043945273,0.031979078,0.058851292,0.030243097,0.001003508,0.003613607,0.000932009,0,0,0,0,0,0,142.0815597
0.005603775,0.074271408,0.050625383,0.030815812,0.019784549,0.005382992,0.001026809,0.000319477,2.99E-05,0,0.333333333,0.333333333,0.5,0,0,141.7914513
0.018801611,0.063050599,0.052360957,0.022200258,0.054376297,0.015671368,0.000577485,0.003064399,0.000282675,0.25,0,0,0,0,0,141.4964243
0.020143627,0.02671783,0.060208322,0.006070928,0.080167853,0.012078261,6.29E-05,0.006358704,7.97E-05,0.5,0,0.333333333,0,0,0,141.19667
0.019457548,0.022387883,0.047187334,0.005594285,0.104363625,0.063569799,1.34E-05,0.010884347,0.004166778,0.25,0,0,0,0.5,0,140.8922086
0.013386897,0.074810784,0.011089884,0.013769854,0.081921998,0.072825703,0.000226385,0.007051164,0.005119058,0,0,0,0,0,0.5,140.5829101
0.008227997,0.091301004,0.019657313,0.010359195,0.02384155,0.063789025,0.000129293,0.000473532,0.004026374,0.25,0.333333333,0,0,0,0,140.2688609
0.008606022,0.071038596,0.048938604,0.010493213,0.043623207,0.055174886,3.96E-05,0.001924788,0.003030244,0.25,0,0,0,0,0,139.9500921
0.006930387,0.051689443,0.069897022,0.005864466,0.040780477,0.026027568,1.17E-05,0.001579557,0.000669745,0.5,0,0.333333333,0,0,0,139.6268529
0.002225767,0.018560109,0.06125305,0.019661277,0.133487605,0.053408063,0.000389642,0.018029382,0.002977493,0,0,0,0.5,0.5,0,139.2992444
0.008183817,0.070598761,0.032195739,0.017453518,0.137171587,0.058202828,0.000385125,0.019319993,0.003419774,0,0,0,0,0,0,138.9674534
0.011615147,0.109877361,0.008005221,0.006418744,0.02926257,0.060770356,4.94E-05,0.000293541,0.003807972,0,0.333333333,0,0,0,0.5,138.6313512
0.007745433,0.082316863,0.019110234,0.006223783,0.100129262,0.036424366,2.96E-05,0.010464109,0.001421672,0.5,0,0,0,0,0,138.2909727
0.00410455,0.033132406,0.024604309,0.003841647,0.07188901,0.006533322,1.85E-05,0.004840861,3.30E-05,0.5,0,0.333333333,0,0,0,137.9461206
0.002289728,0.013883337,0.031187882,0.017745305,0.09040202,0.028428488,0.000365054,0.008363137,0.000869369,0,0,0,0.5,0.5,0,137.5967865
0.009364329,0.044760543,0.04072005,0.013629873,0.034685107,0.009062803,0.000188501,0.001296198,3.71E-05,0.25,0.333333333,0.333333333,0,0,0,137.2425792
0.004607978,0.044071695,0.027876621,0.022439268,0.01766742,0.058789833,0.000580481,0.000346643,0.003762397,0,0,0,0.5,0,0,136.8837368
0.001455696,0.040124464,0.00619594,0.00569254,0.003653724,0.05760599,3.41E-05,8.67E-06,0.00329693,0,0.333333333,0,0,0,0.5,136.5201149
0.009881256,0.037966844,0.027696662,0.021268883,0.003923111,0.054614539,0.000595229,1.30E-05,0.003087117,0.25,0,0,0,0,0,136.152052
0.007541536,0.033834622,0.043592836,0.02773603,0.013375774,0.011999504,0.000830545,0.000176109,7.85E-05,0,0,0.333333333,0,0,0,135.7796377
0.009408758,0.020619847,0.037397332,0.030014149,0.040804166,0.028591745,0.001084166,0.001626111,0.00081441,0.25,0,0,0,0,0,135.4028044
0.011621006,0.017324218,0.015851413,0.006173151,0.095885567,0.056948316,5.15E-05,0.009316999,0.003207955,0,0,0,0,0.5,0,135.0214136
0.010495173,0.064928635,0.014743404,0.001197464,0.078041939,0.073623984,1.83E-06,0.00604278,0.005575447,0.25,0,0,0,0,0.5,134.6357418
0.011503612,0.092111431,0.041453134,0.006673477,0.024128812,0.029874597,5.05E-05,0.000473072,0.000914911,0.5,0.333333333,0,0,0,0,134.2459221
0.017645973,0.075410687,0.046742487,0.012794112,0.087539689,0.004923521,8.22E-05,0.007936155,1.65E-05,0.25,0,0.333333333,0,0,0,133.8518749
0.00861142,0.019943023,0.042282888,0.038441176,0.144582759,0.014146309,0.001543303,0.021061622,0.000204707,0,0,0,0.5,0.5,0,133.4535715
0.012014437,0.05162981,0.031729522,0.031431458,0.076962491,0.03097605,0.001025637,0.005880302,0.000987763,0,0,0,0,0,0,133.0512803
0.018681134,0.082884956,0.012446592,0.005256129,0.055265472,0.057387826,3.48E-05,0.003086182,0.003351813,0.5,0,0,0,0,0.5,132.6448005
0.02554991,0.109806084,0.020672582,0.015374555,0.038640223,0.068904823,0.000266342,0.001592739,0.004704331,0,0,0,0,0,0,132.2347635
0.030847191,0.105839688,0.048161503,0.00562014,0.071313744,0.050263973,3.03E-05,0.005484409,0.002538778,0.25,0,0,0,0,0,131.8211749
0.026036215,0.037895802,0.06123264,0.022923318,0.166515369,0.032058616,0.000553568,0.027772679,0.000549359,0,0,0.333333333,0,0.5,0,131.4042314
0.008901958,0.045524818,0.038355597,0.041171992,0.141103999,0.052468756,0.001851698,0.01972944,0.002833961,0,0,0,0,0,0,130.9837921
0.007842695,0.104773313,0.015358153,0.02577199,0.0777717,0.061249614,0.000573886,0.006115717,0.003818649,0,0,0,0,0,0,130.5604574
0.020973403,0.125355283,0.023980987,0.021301308,0.009214723,0.096218964,0.000516412,7.88E-05,0.009607178,0,0,0,0,0,0,130.1343055
0.030445316,0.118033945,0.056791741,0.025223347,0.054834213,0.035846152,0.000734963,0.003215815,0.001369501,0,0,0,0,0,0,129.7057829
