ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,load
1.089626989,0.204655406,0.880710148,0.44627,-0.173990756,0.399139128,-0.133050419,-0.042321917,-0.156342336,0.034143323,-0.007811822,-0.119949254,0.037613575,-0.001598676,0.028428254,8.88
1.174935312,0.28988828,0.858359686,0.389591071,-0.21304195,0.376635402,-0.147564727,-0.075458828,-0.193031896,0.056661411,0.016483138,-0.134418442,0.045841021,-0.006149124,0.023889227,8.88
1.231481185,0.303254767,0.798422453,0.346277989,-0.219508088,0.306173909,-0.199187985,-0.101287687,-0.159204148,0.044850829,0.003046919,-0.113186494,0.05504667,-0.001787441,0.033829708,8.88
1.265222119,0.330821573,0.792709692,0.328191755,-0.215442021,0.27360351,-0.161461935,-0.058431701,-0.099340976,0.032246693,0.004306931,-0.112132897,0.05604266,0.003557938,0.034120971,8.88
1.34453265,0.334173243,0.646372276,0.185444947,-0.155366685,0.295026296,-0.173550991,-0.084491995,-0.172771303,0.035721934,-0.002713442,-0.10614731,0.062504299,0.007236405,0.026895816,8.88
1.390248667,0.352604207,0.602867369,0.145406531,-0.069138484,0.321608296,-0.121349122,-0.074410037,-0.104508666,0.02070104,-0.011220043,-0.094740844,0.058403149,0.009257155,0.033264986,8.88
1.388799233,0.348622639,0.545196593,0.104246476,-0.086051486,0.338554397,-0.03454172,-0.070109347,-0.159797098,0.01493256,-0.014474974,-0.088390621,0.053045445,0.001027664,0.032629333,8.88
1.398289944,0.400714344,0.581852879,0.114973158,-0.133061074,0.294419497,-0.124562574,-0.07549793,-0.193029558,0.015901214,-0.017326351,-0.082650413,0.048494068,0.00580843,0.030906887,8.88
1.36374681,0.494090597,0.559290322,0.110049081,-0.179425611,0.295049261,-0.093156204,-0.111710796,-0.163037241,0.009361835,-0.018022322,-0.079994945,0.053597137,0.003495906,0.037454069,8.88
1.32483916,0.56142727,0.613538152,0.150045031,-0.169726477,0.234918143,-0.131789814,-0.142808753,-0.135176351,0.009384723,-0.013299573,-0.078367264,0.063497311,0.007129587,0.045482766,8.88
1.338825909,0.583646239,0.541697211,0.049399391,-0.158607478,0.242532784,-0.156829765,-0.194134741,-0.171329213,0.008841213,-0.026384864,-0.084314366,0.063180305,-0.00245817,0.040315824,8.88
1.391744176,0.538427188,0.554824995,0.058498359,-0.161798917,0.161349508,-0.280122092,-0.162032415,-0.144218272,-0.000136395,-0.022526959,-0.080898811,0.063707542,0.005158369,0.034716408,8.88
1.498842579,0.501054047,0.492399767,0.054524179,-0.226001084,0.113703018,-0.230122014,-0.170591742,-0.074879228,0.017192369,-0.01763095,-0.084293681,0.072482304,0.023536639,0.039068618,8.88
1.645323239,0.576305155,0.317823274,-0.063078753,-0.211050966,0.143548312,-0.144225079,-0.208306251,-0.072052778,0.052321656,0.03077144,-0.086394594,0.060749673,0.045474866,0.040228085,8.88
1.637946832,0.619657432,0.352787143,-0.077504679,-0.227787524,0.158723739,-0.053676655,-0.183240285,0.003118366,0.053341047,0.057359978,-0.098157713,0.071432037,0.028401457,0.044347683,8.88
1.568725594,0.569399939,0.372779779,-0.085554531,-0.185439496,0.119780721,-0.08145636,-0.169394216,-0.026373623,0.031142424,0.032596129,-0.078131479,0.069101722,0.036577056,0.045937203,8.88
1.531242548,0.465134321,0.458214246,-0.053618433,-0.217909865,0.049572341,-0.074296625,-0.114340404,0.011080884,0.014962246,0.010274286,-0.071306887,0.071311319,0.038273104,0.041887487,8.88
1.500221162,0.448882612,0.502081102,-0.039022105,-0.133775648,0.04602359,-0.081682557,-0.111529487,-0.015597064,0.017401174,0.024127611,-0.071977161,0.068332832,0.03839882,0.039092351,8.88
1.524732912,0.435885085,0.578518616,-0.062842772,-0.147358482,0.093734342,-0.053858586,-0.149792369,-0.068390191,0.035683246,0.025153033,-0.078533434,0.071636956,0.032843939,0.037236033,8.88
1.517573095,0.365273989,0.647301829,-0.017900858,-0.201165916,0.061321647,-0.053361837,-0.073162283,-0.013892071,0.02263503,0.011155086,-0.075504552,0.061614319,0.04094903,0.039914735,8.88
1.498811305,0.374736408,0.641896932,-0.030974022,-0.205312928,0.085635944,-0.119108011,-0.070460668,-0.064833715,0.022114303,0.023372184,-0.078664885,0.060938575,0.036116757,0.040636383,8.88
1.49487091,0.356144202,0.673797789,-0.023678081,-0.147160804,0.097966194,-0.137081357,-0.094706545,-0.047998948,0.031501128,0.020606874,-0.081334605,0.055620799,0.050199468,0.033298028,8.88
1.505982389,0.304581332,0.677881631,-0.009356164,-0.181956357,0.090007534,-0.062246323,-0.048487294,-0.022779437,0.037990675,0.0179633,-0.088033674,0.065736629,0.053748567,0.036816667,8.88
1.506539772,0.25054115,0.606870036,-0.044164695,-0.108517551,0.107511718,-0.088334563,-0.007635129,-0.067116355,0.015846667,0.019001413,-0.088655437,0.053788429,0.055565299,0.027830708,8.88
1.538395602,0.253215577,0.527508049,-0.063647969,-0.079134446,0.136226452,-0.048577213,-0.021830489,-0.095888858,0.018274821,0.015681783,-0.084497877,0.054693626,0.052862605,0.035482973,8.88
1.580293353,0.327004318,0.492223164,-0.061703276,-0.088227586,0.12077015,-0.007482481,0.050295977,-0.047494674,0.029382953,0.047579887,-0.096271929,0.064100914,0.054289637,0.041689985,8.88
1.620060801,0.476982418,0.467669706,-0.003938056,-0.025068871,0.127589566,0.014193561,0.003975654,-0.049143204,0.065386819,0.05661003,-0.105733912,0.063662899,0.060250669,0.035774335,8.88
1.574069168,0.515601292,0.518009091,0.003858119,0.007898573,0.176422668,-0.005833706,-0.056390763,-0.086393188,0.060490837,0.040188225,-0.09839449,0.056941331,0.043557308,0.032654319,8.88
1.474756866,0.439737183,0.602572195,0.108948011,0.051175108,0.114963653,-0.003482667,0.001703073,-0.103860009,0.033147457,0.002955903,-0.094217706,0.074319775,0.024301374,0.03551948,8.88
1.443062753,0.417724636,0.553552637,0.050050285,0.138766054,0.1658509,-0.08631823,-0.033710024,-0.136367041,0.027019152,-0.004552275,-0.086209338,0.062285569,0.036857026,0.03473475,8.88
1.420675348,0.412793173,0.6148275,0.104438063,0.065571826,0.141821885,-0.04793107,0.051573261,-0.096464982,0.02898902,0.004902396,-0.101686895,0.069287399,0.038231954,0.037459837,8.88
1.386269831,0.455380799,0.618894639,0.130626211,0.103080331,0.166503506,-0.090556806,-0.010615785,-0.14870138,0.026241075,0.012266839,-0.09889942,0.062871757,0.036190848,0.041488067,8.88
1.363831625,0.427220806,0.50509256,0.06729875,0.089099972,0.186333206,-0.088600872,0.066545359,-0.079524128,0.001512715,0.005918687,-0.101874003,0.064158556,0.036547851,0.04168678,8.88
1.316776816,0.451280319,0.417336732,0.059476325,0.124940238,0.205403126,-0.02238149,0.095547901,-0.053967101,-0.007014868,0.006547215,-0.104316828,0.068631043,0.032328746,0.045103157,8.88
1.336483046,0.595117651,0.383519941,0.056344048,0.125943287,0.216981507,-0.054760331,0.050590103,-0.08686369,0.006910239,0.037849031,-0.110382035,0.071250797,0.025552312,0.047938549,8.88
1.344182304,0.637745955,0.365805139,0.049134381,0.121873287,0.18742621,-0.019921233,0.090095918,-0.02509706,0.002646508,0.028518366,-0.104453665,0.066649261,0.032249143,0.043707095,8.88
1.462332011,0.718977367,0.271136946,0.036373348,0.084880564,0.153077817,-0.033803097,0.072677545,-0.000329648,0.024905658,0.087372575,-0.118587751,0.07549794,0.013224031,0.048248217,8.88
1.511997584,0.805447004,0.255186592,0.034652713,0.092387637,0.175155919,-0.074482711,0.009216522,-0.019712145,0.041061075,0.095192581,-0.116727893,0.062694808,0.015753733,0.044379464,8.88
1.55563896,0.82707963,0.269386914,0.09505578,0.047251097,0.133004339,-0.077493176,0.02476722,0.073234381,0.046001349,0.109215749,-0.114382901,0.072826609,0.012666842,0.060410609,8.88
1.533789991,0.767863863,0.204406242,0.051282114,0.042945536,0.146221362,-0.030389691,0.015654049,0.033320292,0.036133269,0.102316373,-0.114673841,0.065062677,0.003459124,0.047644171,8.88
1.459713898,0.734145578,0.316782206,0.112383872,0.029074236,0.137675891,-0.042422667,0.022641354,0.028955903,0.022457614,0.071467941,-0.105040209,0.057087955,0.013998376,0.047492486,8.88
1.361714682,0.621642748,0.302828049,0.047664864,-0.015760649,0.175544992,0.036332621,0.038295861,-0.014928269,-0.006699869,0.060954707,-0.095940423,0.053488971,0.008961665,0.05439587,8.88
1.281716428,0.588664894,0.344029605,0.019638029,-0.016380287,0.21138566,0.015437523,0.044211146,0.028567374,-0.02016752,0.063027014,-0.098540944,0.05832797,0.005334622,0.059666363,8.88
1.19709794,0.572109814,0.38709423,-0.005466273,-0.07374218,0.258039749,0.040513236,0.085828066,0.039511447,-0.035865538,0.062346385,-0.104395174,0.053837245,-0.001037812,0.05420979,8.88
1.188249402,0.604639129,0.437238074,0.026313684,-0.119851226,0.230350196,0.003298807,0.089363691,0.074799366,-0.040065856,0.064452837,-0.101230868,0.052813892,-0.006381765,0.05392623,8.88
1.198336205,0.618273272,0.324345958,-0.058232546,-0.030856575,0.312495524,0.026320531,-0.012050303,0.023442237,-0.022207281,0.061756516,-0.101990366,0.063587853,-0.022433914,0.051184063,8.88
1.283804776,0.685049902,0.293955743,-0.090173034,-0.116440821,0.338141729,0.038240958,0.05900271,0.038134691,-0.023158136,0.075686605,-0.1096482,0.048348455,-0.016136259,0.046217026,8.88
1.344142894,0.724358748,0.346976603,-0.031660482,-0.118324186,0.3190761,-0.034273296,-0.00898669,0.010781804,-0.009218098,0.063155268,-0.102121471,0.039365425,-0.010672511,0.045929222,8.88
1.359925745,0.731132033,0.446793961,-0.054058564,-0.234068739,0.328088406,-0.06703078,-0.009826151,0.00617178,-0.014860679,0.054098343,-0.097014742,0.036097578,0.00112008,0.046620246,8.88
1.335246498,0.697090744,0.452237143,-0.045044573,-0.234094158,0.333549008,-0.075838527,-0.038253357,0.020426809,-0.022347498,0.025435179,-0.086581541,0.03206403,0.007960877,0.04658223,8.88
1.365729496,0.663958752,0.435285734,-0.041652744,-0.283422591,0.327548577,-0.085803575,-0.055057584,-0.078487691,-0.00882156,0.014104534,-0.091350164,0.03535674,0.016089716,0.039795099,8.88
1.275639683,0.658810708,0.571127054,0.01769943,-0.313552151,0.353274236,-0.073647724,-0.034355338,-0.073076238,-0.018273459,-0.030208903,-0.088584589,0.039740851,0.018221645,0.042055607,8.88
1.193272645,0.573441093,0.501781426,-0.01789108,-0.289845996,0.361366447,-0.033994764,0.029649236,-0.061368649,-0.042243182,-0.033343608,-0.094504853,0.04494677,0.015444104,0.038343921,8.88
1.148347729,0.600779505,0.56239473,-0.040349212,-0.316142432,0.389885497,-0.006342537,-0.024543952,-0.111415496,-0.029037278,-0.057008221,-0.095038639,0.044706054,0.018446092,0.030354181,8.88
1.125282653,0.711220834,0.650784257,-0.064733894,-0.337793969,0.412740305,-0.153429496,-0.022111715,-0.151256349,-0.016697787,-0.048556873,-0.088540986,0.050550481,0.031554919,0.0440632,8.88
1.146328458,0.726389699,0.631758933,-0.100156303,-0.357019352,0.406692124,-0.215529091,-0.061760626,-0.178054112,-0.014461562,-0.056252595,-0.083699366,0.051238144,0.03010302,0.037801508,8.88
1.180899487,0.725253353,0.638921834,-0.038592354,-0.38513955,0.346097406,-0.273267496,-0.071933878,-0.173037632,-0.01003229,-0.060598271,-0.08393283,0.055719139,0.026981803,0.035763502,8.88
1.173123469,0.709768916,0.617827038,-0.033222797,-0.369280391,0.332453294,-0.278329184,-0.024641103,-0.107293446,-0.028154394,-0.058471687,-0.083832914,0.050145508,0.029030426,0.036080903,8.88
1.193475487,0.766419535,0.66729099,0.036558408,-0.357065272,0.297172153,-0.341499665,-0.064964732,-0.174565024,0.002184513,-0.063380999,-0.083581291,0.057180647,0.029827367,0.038889978,8.88
1.191883429,0.772305897,0.588822857,0.020657212,-0.316198449,0.319618685,-0.274608495,-0.027195885,-0.149493936,0.0034239,-0.061345394,-0.092715302,0.059346167,0.022295425,0.036357257,8.88
1.201945619,0.835630151,0.627999906,0.068944846,-0.356906928,0.274831638,-0.300564109,0.000620592,-0.150751185,0.005995483,-0.07362408,-0.080398087,0.046240034,0.034258964,0.037768219,8.88
1.117593385,0.855484736,0.647166546,0.085031514,-0.245558789,0.273589531,-0.363717886,-0.036712947,-0.118403148,0.013556857,-0.093075103,-0.072542109,0.058202138,0.036353025,0.042995321,8.88
1.071812567,0.864394474,0.595490322,0.05016046,-0.254387021,0.302090483,-0.276975499,0.005724489,-0.193873763,0.020994376,-0.081906739,-0.079650481,0.06379291,0.020630943,0.043612302,8.88
1.054396921,0.895100217,0.559276721,0.145127925,-0.119974178,0.281425442,-0.2911723,0.013965969,-0.174899166,0.038903499,-0.072673755,-0.084500731,0.065574598,0.011803674,0.049046483,8.88
1.032732137,0.87427335,0.542576348,0.170887103,-0.095576601,0.276205824,-0.320306633,0.043401693,-0.207664602,0.034883456,-0.077045893,-0.086937214,0.063305208,0.011876242,0.042461277,8.88
1.001150751,0.86803418,0.561584517,0.202100588,-0.061336615,0.305246123,-0.312447307,-0.035375645,-0.171457051,0.04971059,-0.080699938,-0.085356135,0.0704693,-0.000394788,0.050911936,8.88
0.971053592,0.806074575,0.511391312,0.197816371,-0.086809315,0.275553072,-0.34035648,0.027282324,-0.108791513,0.015760093,-0.090195462,-0.075781987,0.062742174,0.002419462,0.055810355,8.88
0.954911662,0.877074757,0.620678649,0.249408474,-0.090216263,0.263884726,-0.347346841,-0.032218408,-0.161981829,0.048764771,-0.095190233,-0.072245322,0.064958248,0.00737671,0.055140941,8.88
0.897261957,0.866217827,0.648973345,0.212752107,-0.102604842,0.303310777,-0.344093402,0.007930961,-0.027554589,0.026902485,-0.081844715,-0.075318127,0.061909518,0.001945301,0.061159363,8.88
0.85354496,0.786951047,0.611851811,0.231845099,-0.099536159,0.314634665,-0.142055175,0.00421969,0.018246646,0.029708618,-0.086408417,-0.084097207,0.060420042,-0.00748501,0.051611525,8.88
0.801960646,0.756011828,0.611047058,0.247578287,-0.08660017,0.300275539,-0.141289436,-0.015735604,0.002741657,0.041746436,-0.081551077,-0.08172822,0.063665982,-0.006367751,0.056415438,8.88
0.751690292,0.758744574,0.714183622,0.254338261,-0.191181866,0.301311966,-0.112204682,-0.005042713,0.036856603,0.043045099,-0.064288109,-0.08820114,0.067572946,-0.015073569,0.05629953,8.88
0.737989109,0.73694475,0.639427033,0.214246807,-0.142026733,0.306848349,-0.104647066,-0.004687999,0.005836611,0.039515228,-0.067229715,-0.083399885,0.064868929,-0.012245177,0.049932259,8.88
0.713694564,0.773592671,0.772389525,0.261903101,-0.151905976,0.321894364,-0.064965835,-0.062871768,0.051617222,0.070460695,-0.047678802,-0.095649729,0.078497829,-0.020283727,0.051364354,8.88
0.69030875,0.760884265,0.82192395,0.26846509,-0.1613432,0.342154884,-0.007201011,-0.100056399,0.052080598,0.07888042,-0.055695823,-0.092760758,0.074671005,-0.010931267,0.049205775,8.88
0.635809961,0.710993826,0.861542103,0.274008898,-0.156260668,0.358667332,0.014256115,-0.137167242,0.059875373,0.079750008,-0.05514931,-0.092991726,0.074571533,-0.01165048,0.049053201,8.88
0.603778139,0.708972279,0.841087286,0.228749354,-0.121872472,0.406816469,0.078147602,-0.133749639,0.034067092,0.083998924,-0.049448447,-0.096345915,0.078985514,-0.016360692,0.048344244,8.88
0.583674368,0.752370998,0.956448225,0.277865063,-0.067166337,0.404823783,0.04268038,-0.183788347,0.09673769,0.104206422,-0.045923807,-0.096099673,0.08288741,-0.002064035,0.051928527,8.88
0.537493771,0.722331748,0.928263619,0.166303338,-0.102082954,0.447446515,0.047357766,-0.210436356,0.057960452,0.091958149,-0.051740952,-0.085906508,0.075611515,0.002467936,0.046221166,8.88
0.484872598,0.737919033,0.98509201,0.116786137,-0.122866674,0.476367971,0.040162805,-0.244123891,0.031845271,0.09995829,-0.041222122,-0.080784139,0.080266461,0.002472479,0.054544234,8.88
0.431729735,0.788720094,1.072487668,0.13296763,-0.141990135,0.445297312,0.009943293,-0.168035247,0.025173519,0.09511676,-0.020435285,-0.084124477,0.074758545,0.001784357,0.053059857,8.88
0.393241995,0.818713899,1.094444372,0.093085599,-0.189144936,0.453569343,-0.003054821,-0.113980955,-0.069049884,0.086815294,-0.012120646,-0.079407776,0.060572548,0.001237112,0.04601951,8.88
0.379328818,0.854321261,1.111271142,0.053348187,-0.158081295,0.494108572,-0.065180827,-0.099436504,0.011303009,0.080450206,0.002522464,-0.085635787,0.066337728,-0.004260119,0.049784404,8.88
0.389308564,0.860097075,1.065872119,0.007524009,-0.128332536,0.526809168,-0.07843301,-0.16197522,-0.159252655,0.099614697,-0.007025445,-0.074679272,0.062840944,0.000603437,0.049353557,8.88
0.413130399,0.978216984,1.126994961,0.086137424,0.047877,0.500965805,-0.218431697,-0.169799431,-0.106978188,0.131361923,-0.001708177,-0.084952378,0.075900203,0.015528733,0.048376803,8.88
0.427999002,1.034872348,1.063548486,0.060424549,0.14674959,0.539779425,-0.194824809,-0.078127398,-0.073147126,0.122865593,0.003703462,-0.09445356,0.074420516,0.016309517,0.048157126,8.88
0.455943138,1.036370694,0.960229955,0.050842609,0.250845945,0.533740391,-0.224279579,-0.090616151,-0.107157073,0.125531345,-0.01510091,-0.088039443,0.072020155,0.023244398,0.044990786,8.88
0.454213994,1.051450081,0.926335401,-0.001518427,0.260790802,0.596379844,-0.167307526,-0.101043506,-0.097402746,0.12989343,-0.023891076,-0.088342328,0.07376919,0.023560398,0.048362886,8.88
0.483863373,0.993600311,0.766527018,-0.045101306,0.227042046,0.557095008,-0.187148967,-0.03489913,-0.176097739,0.0964911,-0.044414225,-0.074868839,0.060359197,0.023386951,0.043692015,8.88
0.505964641,1.003544541,0.729234353,-0.071167913,0.218919387,0.557536531,-0.281071944,-0.04080663,-0.210525469,0.094304763,-0.042220536,-0.072451906,0.061484709,0.020126229,0.048399215,8.88
0.528396072,1.008420263,0.696151297,-0.043794594,0.281018494,0.531823765,-0.291444315,-0.036934041,-0.140426457,0.096462255,-0.041272877,-0.079307936,0.073411959,0.016723558,0.050128171,8.88
0.547858224,0.980965991,0.703100862,-0.019305368,0.159519105,0.471764925,-0.326533097,0.027709289,-0.160569913,0.067010149,-0.041704137,-0.072648691,0.058696855,0.012954833,0.049475185,8.88
0.564943889,0.912122358,0.645157409,-0.036802002,0.059797766,0.449617976,-0.336387095,0.039576088,-0.164350866,0.042307891,-0.049010035,-0.069855425,0.054300914,-9.14E-05,0.04828712,8.88
0.583732064,0.940839408,0.727154041,0.062908756,0.077584344,0.421323511,-0.308097251,-0.008712562,-0.188332067,0.077571538,-0.049376258,-0.0830332,0.063891974,-0.000495774,0.045078068,8.88
0.568997132,0.935189774,0.685691195,0.088972953,0.140559024,0.431775003,-0.13927596,0.047218979,-0.16053681,0.080029555,-0.052759948,-0.090168192,0.059536654,0.001699519,0.043411231,8.88
0.568982756,0.918920573,0.622650651,0.049873401,0.222557478,0.463579992,-0.155199748,0.005976457,-0.138380959,0.083384794,-0.059952682,-0.088999691,0.063419509,0.00780384,0.043867278,8.88
0.581556252,0.940095981,0.656533812,0.073168184,0.302614659,0.484554664,-0.154935422,-0.09039632,-0.086847108,0.110561972,-0.06910118,-0.091319465,0.074829971,0.013033905,0.045195439,8.88
0.595124137,0.922927094,0.688354999,0.152872201,0.284382339,0.421892386,-0.17770857,-0.115807251,-0.109691209,0.121122388,-0.074493544,-0.091322599,0.07399548,0.014638027,0.042402076,8.88
0.588568374,0.926292671,0.670213629,0.205239713,0.327868588,0.379387933,-0.127130366,-0.050302936,-0.139030231,0.12273039,-0.064374749,-0.098791687,0.071726431,0.01122214,0.036215117,8.88
0.572396183,0.843566777,0.691390602,0.190961509,0.161123782,0.392113372,-0.002005754,-0.066542328,-0.169811659,0.108506899,-0.067388301,-0.094845454,0.061002934,-0.001412762,0.03794237,8.88
0.555452117,0.817470937,0.774031709,0.207700832,0.064817975,0.380409573,-0.027656113,-0.098895246,-0.211208901,0.10910817,-0.059128717,-0.093852254,0.053609747,-0.000562332,0.0367429,8.88
0.530244656,0.845835697,0.820495062,0.203867157,0.102331132,0.411547331,-0.016432232,-0.119990068,-0.180821245,0.123094024,-0.050556063,-0.097522632,0.057437014,0.002297989,0.038174873,8.88
0.518942367,0.903729161,0.945869898,0.244299759,0.096950594,0.425394447,-0.031349708,-0.166548944,-0.215005025,0.152302477,-0.04044756,-0.100383647,0.058850165,0.007923136,0.040176247,8.88
0.516581791,0.923089053,0.985736679,0.243619744,0.129674202,0.459172145,-0.02169577,-0.204361545,-0.174915543,0.162671109,-0.038338526,-0.105965831,0.063988936,0.00708405,0.04098565,8.88
0.509159623,0.970053459,1.041337103,0.316905165,0.129351917,0.41556959,-0.012985671,-0.087429763,-0.168484496,0.153122676,-0.028471557,-0.114408675,0.054826108,0.007685674,0.034963351,8.88
0.495100937,1.00183269,1.070135259,0.303273626,0.127044992,0.449113051,-0.043833322,-0.061035683,-0.241496763,0.154235834,-0.02519751,-0.114088585,0.041312462,0.014984774,0.03404624,8.88
0.456272172,0.945026234,1.058890512,0.277773751,0.09934158,0.499825748,0.092530213,-0.119551694,-0.280417612,0.169570418,-0.02834094,-0.116985174,0.042857688,0.0075719,0.032518034,8.88
0.464599522,0.981346124,1.067633435,0.291577178,0.204798049,0.503061169,0.036677211,-0.140887514,-0.252299679,0.181055695,-0.026091706,-0.11936915,0.048245609,0.017491501,0.033163289,8.88
0.486950752,0.98123439,1.027734212,0.303453277,0.267545563,0.484492356,-0.011947659,-0.116994253,-0.159199617,0.167718622,-0.027373577,-0.120155765,0.051615559,0.020457719,0.036409977,8.88
0.517855062,1.022492528,0.999757941,0.276121545,0.268746916,0.490425879,-0.099607236,-0.072432081,-0.221727705,0.16072981,-0.017650668,-0.124828498,0.052638585,0.012761693,0.031569556,8.88
0.530002865,0.964798961,0.95158465,0.283107882,0.228416167,0.460553505,-0.116634523,-0.082610325,-0.235191771,0.149131079,-0.02848663,-0.118828875,0.048884825,0.011602597,0.032695706,8.88
0.535268439,0.922412633,0.869250476,0.255114653,0.225234302,0.476251636,-0.038982664,-0.040515952,-0.216459957,0.132490394,-0.028894732,-0.121346927,0.048847621,0.004120528,0.036254485,8.88
0.524363331,0.947207682,0.815822188,0.190674825,0.26427187,0.520115656,-0.038274421,0.024595154,-0.231391608,0.118397517,-0.024000963,-0.121232488,0.042043874,0.007773561,0.036979746,8.88
0.56089758,0.910889716,0.795295143,0.253204362,0.245560233,0.439583757,-0.103526466,0.027679705,-0.141604004,0.105948078,-0.030510495,-0.121888652,0.048848125,0.004645549,0.035607947,8.88
0.557182469,0.914499937,0.714679028,0.179831184,0.283904644,0.463495728,-0.135856523,0.068950451,-0.134158051,0.086800752,-0.03172682,-0.115038556,0.04657734,0.007031291,0.037530455,8.88
0.57296692,0.923234334,0.690114634,0.167013963,0.286256996,0.440875822,-0.163127439,0.076380617,-0.128775469,0.079148434,-0.038355309,-0.107763203,0.051817645,0.004801809,0.036721589,8.88
0.603238762,0.896653441,0.620060048,0.176247036,0.266979587,0.379076188,-0.195333379,0.117675276,-0.186593852,0.061273916,-0.045141631,-0.098511828,0.046729359,0.004806962,0.036457046,8.88
0.659860582,0.870170865,0.515504705,0.16330619,0.191749586,0.320299666,-0.24967239,0.209877579,-0.239533911,0.026537793,-0.053290433,-0.094095874,0.036935281,0.000802913,0.031321714,8.88
0.673182824,0.860627316,0.50768735,0.164356379,0.187243293,0.321528275,-0.25071232,0.192957831,-0.229267045,0.02944947,-0.046542689,-0.098013609,0.042997536,-0.005428572,0.034786666,8.88
0.693110319,0.887952342,0.458549197,0.124844358,0.261235288,0.360044292,-0.228085009,0.1688649,-0.224331139,0.041002288,-0.045438446,-0.099588756,0.050895736,-0.004166458,0.038086195,8.88
0.755080006,0.903173672,0.43502286,0.121813069,0.244286877,0.35160255,-0.224290403,0.145149849,-0.208451893,0.043541556,-0.047599602,-0.097646381,0.053602024,-0.002700259,0.038240148,8.88
0.844148252,0.983204799,0.429770159,0.177663761,0.313928768,0.294804641,-0.367143295,0.159530807,-0.164293487,0.047006419,-0.05135701,-0.097957737,0.052319681,0.01134503,0.035030167,8.88
0.877727256,0.992528525,0.397300138,0.169841769,0.255827328,0.288842369,-0.348887271,0.188641817,-0.180546039,0.047738024,-0.036681403,-0.105022519,0.059793106,-0.002562688,0.039912152,8.88
0.938900138,1.010301651,0.330234007,0.130473081,0.259326511,0.333167991,-0.281898058,0.147429602,-0.176438216,0.064970038,-0.020688657,-0.109695479,0.062331351,-0.009063595,0.042256034,8.88
0.984099025,0.989601953,0.33079276,0.170542895,0.182154977,0.251413367,-0.324300479,0.152451857,-0.183663048,0.056930266,-0.035009509,-0.100020775,0.055234774,0.005031805,0.035727895,8.88
1.051648323,1.024956917,0.25689681,0.12754075,0.191703958,0.279563007,-0.224461102,0.158831055,-0.121951796,0.066642543,-0.012967471,-0.11036144,0.065055679,-0.003376816,0.040883245,8.88
1.069177025,1.058772291,0.342420385,0.124352163,0.084702547,0.27846995,-0.246306183,0.179918761,-0.164560117,0.065344034,-0.007421335,-0.11245704,0.063195916,0.000332185,0.038171397,8.88
1.103295759,1.016560705,0.332273994,0.094980178,0.094389774,0.320644192,-0.118926898,0.066921468,-0.167989944,0.082142039,-0.019105381,-0.110481153,0.075331915,-0.001609269,0.041883016,8.88
1.095301985,1.038882916,0.384816183,0.06692893,0.094818293,0.335135734,-0.087798632,0.09572756,-0.170144142,0.073006333,-0.011707917,-0.105891293,0.068365386,0.005754084,0.03748613,8.88
1.142801498,1.062801123,0.354675791,0.067435508,0.087448455,0.320940297,-0.054019928,0.121605644,-0.098346651,0.072707721,0.007679924,-0.117322322,0.080091434,-0.008960619,0.039203133,8.88
1.202676692,1.087187519,0.3459962,0.052366713,0.067223132,0.333632178,-0.056000763,0.124495735,-0.071452222,0.0708975,0.008239713,-0.121113948,0.077797349,-0.004299393,0.039373402,8.88
1.22399349,1.074167126,0.331422994,0.062921949,0.069878404,0.314097847,-0.049736215,0.100521908,-0.082246868,0.07841104,0.005463994,-0.122030634,0.085123767,-0.002391708,0.038013844,8.88
1.194359447,1.064873778,0.33359972,0.021240466,0.109115197,0.364135703,0.073235678,0.128480772,-0.047693052,0.07671055,0.016196483,-0.129673218,0.091029299,-0.007758219,0.036887511,8.88
1.205658036,1.036359525,0.352019981,0.008560275,0.116848094,0.35485812,0.072590201,0.115817204,-0.041940295,0.064841452,0.004935155,-0.119760137,0.085164918,0.004967491,0.036271806,8.88
1.216906044,0.939577699,0.391488679,0.014802128,-0.018471836,0.298722965,0.03211086,0.056755201,-0.087489393,0.051748249,0.000895047,-0.110253614,0.086874076,-0.001522005,0.036098176,8.88
1.168997345,0.886330632,0.403170284,0.003768676,-0.051372082,0.296771757,0.040336701,0.082499459,-0.107509844,0.037215384,-0.000181252,-0.110375229,0.087247911,-0.001852013,0.037605409,8.88
1.101905866,0.833935827,0.407105211,-0.041694084,-0.049924094,0.348028737,0.172165219,0.132384755,-0.090930391,0.017877521,0.01327088,-0.113979203,0.088036143,-0.010274384,0.044754101,8.88
1.054558945,0.801940317,0.425892025,-0.033265491,-0.025495745,0.331292073,0.174778978,0.131096317,-0.119594305,0.012130353,0.003970934,-0.109691311,0.084666516,-0.006421313,0.037417007,8.88
0.970127054,0.766986897,0.494281479,-0.012801153,-0.068232543,0.271962062,0.123114077,0.204841131,-0.147684708,-0.020235313,-0.006990429,-0.098079719,0.073478524,-0.001916463,0.033563577,8.88
0.903774728,0.768256018,0.506717707,-0.089152865,-0.014620043,0.370194755,0.147701656,0.161523626,-0.06997792,-0.018401798,0.002227761,-0.098965068,0.079298286,-0.011149878,0.042953242,8.88
